# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01651e-05 to 1.05047 h/Mpc,
# number of wavenumbers equal to 604
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       2.751928693967e-03      -2.174025949296e+00      -7.113465815349e+01      -7.114673712294e+01      -2.157304741137e+00      -6.608137282916e+01      -7.105340889307e+01      -1.458016618587e-04       8.441130579664e-03       8.441607363591e-03      -1.383957607084e-04       8.229792011712e-03       8.436238972874e-03 
       2.862785384548e-03      -2.192434339999e+00      -7.663667208175e+01      -7.665004983077e+01      -2.176276135655e+00      -7.088045315983e+01      -7.654450927209e+01      -1.253442140268e-04       9.106831776574e-03       9.107348498618e-03      -1.211421956307e-04       8.864039482714e-03       9.101331196659e-03 
       2.974611455373e-03      -2.206709226024e+00      -8.237823526281e+01      -8.239302096827e+01      -2.188356347911e+00      -7.585426122611e+01      -8.227418867908e+01      -1.596752716384e-04       9.801417307183e-03       9.801975847157e-03      -1.585015187502e-04       9.523787752393e-03       9.795236975311e-03 
       3.087324448931e-03      -2.185636468910e+00      -8.835757356307e+01      -8.837387648671e+01      -2.164990747184e+00      -8.099855968781e+01      -8.824062927414e+01      -2.157737762518e-04       1.052471936681e-02       1.052532142804e-02      -2.172166055356e-04       1.020865626677e-02       1.051779260865e-02 
       3.200849701475e-03      -2.136389258677e+00      -9.457284231355e+01      -9.459077223251e+01      -2.102482733575e+00      -8.630905090113e+01      -9.444194979831e+01      -2.337237874296e-04       1.127653450297e-02       1.127718161298e-02      -2.749129817720e-04       1.091812661865e-02       1.126880329321e-02 
       3.315119652561e-03      -2.096065841446e+00      -1.010220733424e+02      -1.010417418047e+02      -2.030330124741e+00      -9.178141831842e+01      -1.008761533355e+02      -1.943085363432e-04       1.205659667621e-02       1.205729021167e-02      -2.691566495130e-04       1.165239381586e-02       1.204801458531e-02 
       3.430073186497e-03      -2.089977661542e+00      -1.077031051725e+02      -1.077246274317e+02      -1.993696142575e+00      -9.741167446320e+01      -1.075410575000e+02      -1.440605066923e-04       1.286459905024e-02       1.286534029958e-02      -2.158781092806e-04       1.241146067679e-02       1.285511387442e-02 
       3.545655014909e-03      -2.103627954649e+00      -1.146136010945e+02      -1.146370984444e+02      -1.994109364941e+00      -1.031958053631e+02      -1.144343021468e+02      -1.441523468402e-04       1.370024333127e-02       1.370103358350e-02      -1.913136900266e-04       1.319493843206e-02       1.368978750841e-02 
       3.661815105170e-03      -2.100565597773e+00      -1.217511456155e+02      -1.217767478453e+02      -1.992991259846e+00      -1.091298286633e+02      -1.215534483623e+02      -1.978547764705e-04       1.456326383056e-02       1.456410445742e-02      -2.272699902139e-04       1.400245854493e-02       1.455176755320e-02 
       3.778508156387e-03      -2.065711665065e+00      -1.291133323985e+02      -1.291411800054e+02      -1.963448075767e+00      -1.152098609564e+02      -1.288960733025e+02      -2.424783766270e-04       1.545340430597e-02       1.545429681087e-02      -2.734847541124e-04       1.483365231059e-02       1.544081050941e-02 
