# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.758165534873e-10       9.642341486214e-15       1.993792800180e-13       4.681365863425e-16       7.961943433609e-11       5.987924841422e-12      -7.777793652213e-15 
   43       1.783013064169e-10       1.040439681022e-14       1.861855268520e-13       4.842655803704e-16       7.575101950125e-11       5.749512174938e-12      -7.728615086773e-15 
   44       1.808123697712e-10       1.120386357253e-14       1.713696762384e-13       5.003314859079e-16       7.213414226591e-11       5.525131084493e-12      -7.607335545823e-15 
   45       1.833551498007e-10       1.204119346651e-14       1.549328835615e-13       5.163092450526e-16       6.873289591523e-11       5.314516080231e-12      -7.407871386149e-15 
   46       1.859313257067e-10       1.291680245119e-14       1.368670962323e-13       5.321767510352e-16       6.554157359082e-11       5.117456734996e-12      -7.153088091533e-15 
   47       1.885392107430e-10       1.383105163133e-14       1.171652074837e-13       5.479126679261e-16       6.255616397554e-11       4.933269725769e-12      -6.878397507977e-15 
   48       1.911737154332e-10       1.478423833783e-14       9.582500292589e-14       5.634956044106e-16       5.976309923602e-11       4.760566995477e-12      -6.625750091109e-15 
   49       1.938260676374e-10       1.577659344199e-14       7.284931378543e-14       5.789041150506e-16       5.713854601162e-11       4.597204877233e-12      -6.443979661023e-15 
   50       1.964873451360e-10       1.680828750621e-14       4.823919914569e-14       5.941169675726e-16       5.465552103592e-11       4.440897149937e-12      -6.376417473462e-15 
   51       1.991608532518e-10       1.787945743549e-14       2.197095546651e-14       6.091140273383e-16       5.230915990564e-11       4.291368414584e-12      -6.418971104889e-15 
   52       2.018526231113e-10       1.899018241764e-14      -5.986868556889e-15       6.238756151340e-16       5.009708166437e-11       4.148697285759e-12      -6.551262484529e-15 
   53       2.045677946377e-10       2.014047350278e-14      -3.566721707877e-14       6.383822755808e-16       4.801183093665e-11       4.012684380678e-12      -6.748115741737e-15 
   54       2.073105160298e-10       2.133027133343e-14      -6.710470190993e-14       6.526147909147e-16       4.604053713495e-11       3.882832687270e-12      -6.979302869846e-15 
   55       2.100838268989e-10       2.255945753305e-14      -1.003301033597e-13       6.665549661528e-16       4.416880377160e-11       3.758545827971e-12      -7.215666198028e-15 
   56       2.128895039672e-10       2.382789738506e-14      -1.353518725393e-13       6.801881814320e-16       4.239428855673e-11       3.639825502826e-12      -7.449849550594e-15 
   57       2.157280009676e-10       2.513540378018e-14      -1.721703400219e-13       6.935014978634e-16       4.071589996242e-11       3.526712919368e-12      -7.680271662980e-15 
   58       2.185983626712e-10       2.648172278677e-14      -2.107829419527e-13       7.064829845792e-16       3.912969053746e-11       3.419075176909e-12      -7.905194830146e-15 
   59       2.214981237301e-10       2.786653191299e-14      -2.511841737921e-13       7.191217625676e-16       3.762868092364e-11       3.316594124060e-12      -8.122719017491e-15 
   60       2.244232075195e-10       2.928943836902e-14      -2.933655440598e-13       7.314080485069e-16       3.620268387191e-11       3.218755216246e-12      -8.330775971768e-15 
   61       2.273695603186e-10       3.075000192307e-14      -3.373174563209e-13       7.433327434449e-16       3.484111257607e-11       3.125005419710e-12      -8.527423235797e-15 
   62       2.303387113382e-10       3.224781339614e-14      -3.830354534290e-13       7.548859917839e-16       3.354254041284e-11       3.035293548524e-12      -8.711816634080e-15 
   63       2.333332868747e-10       3.378243078266e-14      -4.305152991662e-13       7.660583751575e-16       3.230698446714e-11       2.949631991452e-12      -8.883446615145e-15 
   64       2.363553399149e-10       3.535335527277e-14      -4.797511883086e-13       7.768413678538e-16       3.113303087955e-11       2.867932703539e-12      -9.041861164410e-15 
   65       2.394063040390e-10       3.696003029485e-14      -5.307357615512e-13       7.872273662082e-16       3.001775355269e-11       2.790001427345e-12      -9.186669430821e-15 
   66       2.424869473244e-10       3.860184055807e-14      -5.834601204332e-13       7.972097179963e-16       2.895663285757e-11       2.715531914190e-12      -9.317545353482e-15 
   67       2.455973262487e-10       4.027811109485e-14      -6.379138422633e-13       8.067827518261e-16       2.794347433996e-11       2.644100145383e-12      -9.434231288296e-15 
   68       2.487372765616e-10       4.198807368186e-14      -6.940829807674e-13       8.159412789325e-16       2.697205217321e-11       2.575281329759e-12      -9.536343823266e-15 
   69       2.519081044373e-10       4.373076034215e-14      -7.519435642328e-13       8.246789156328e-16       2.604160792667e-11       2.509041342365e-12      -9.622737427318e-15 
   70       2.551111567587e-10       4.550508644454e-14      -8.114668006764e-13       8.329894721969e-16       2.515232507242e-11       2.445414584761e-12      -9.692017782589e-15 
   71       2.583472826852e-10       4.730987965618e-14      -8.726209396195e-13       8.408674659844e-16       2.430366630651e-11       2.384385635154e-12      -9.742726780261e-15 
   72       2.616168012894e-10       4.914387815074e-14      -9.353712354979e-13       8.483081373438e-16       2.349433636650e-11       2.325886609691e-12      -9.773341088090e-15 
   73       2.649194691938e-10       5.100572881660e-14      -9.996799110708e-13       8.553074655117e-16       2.272224484894e-11       2.269794523758e-12      -9.782270717921e-15 
