# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.759212132269e-10       9.712695262288e-15       1.991535192567e-13       5.391212485080e-16       7.961943433609e-11       5.987924841422e-12      -7.777793652213e-15 
   43       1.784100999325e-10       1.047805707787e-14       1.859445979169e-13       5.586732632656e-16       7.575101950125e-11       5.749512174938e-12      -7.728615086773e-15 
   44       1.809253313679e-10       1.128089772416e-14       1.711132856213e-13       5.782444389749e-16       7.213414226591e-11       5.525131084493e-12      -7.607335545823e-15 
   45       1.834723104161e-10       1.212166771387e-14       1.546608025750e-13       5.978097588512e-16       6.873289591523e-11       5.314516080231e-12      -7.407871386149e-15 
   46       1.860527141784e-10       1.300078164674e-14       1.365791669307e-13       6.173470889150e-16       6.554157359082e-11       5.117456734996e-12      -7.153088091533e-15 
   47       1.886648543141e-10       1.391859915057e-14       1.168613496605e-13       6.368350298592e-16       6.255616397554e-11       4.933269725769e-12      -6.878397507977e-15 
   48       1.913036399782e-10       1.487541598311e-14       9.550522168048e-14       6.562521023214e-16       5.976309923602e-11       4.760566995477e-12      -6.625750091109e-15 
   49       1.939602978997e-10       1.587146134340e-14       7.251370735155e-14       6.755767470136e-16       5.713854601162e-11       4.597204877233e-12      -6.443979661023e-15 
   50       1.966259050493e-10       1.690690400324e-14       4.788796507816e-14       6.947875919558e-16       5.465552103592e-11       4.440897149937e-12      -6.376417473462e-15 
   51       1.993037665143e-10       1.798187890161e-14       2.160439077233e-14       7.138643393901e-16       5.230915990564e-11       4.291368414584e-12      -6.418971104889e-15 
   52       2.019999135967e-10       1.909646312145e-14      -6.368362424065e-15       7.327871198343e-16       5.009708166437e-11       4.148697285759e-12      -6.551262484529e-15 
   53       2.047194867562e-10       2.025066548081e-14      -3.606312729746e-14       7.515362584179e-16       4.801183093665e-11       4.012684380678e-12      -6.748115741737e-15 
   54       2.074666351047e-10       2.144442425923e-14      -6.751439719810e-14       7.700922875821e-16       4.604053713495e-11       3.882832687270e-12      -6.979302869846e-15 
   55       2.102443991649e-10       2.267761861994e-14      -1.007528300732e-13       7.884367575342e-16       4.416880377160e-11       3.758545827971e-12      -7.215666198028e-15 
   56       2.130545552891e-10       2.395011140778e-14      -1.357867616662e-13       8.065548742873e-16       4.239428855673e-11       3.639825502826e-12      -7.449849550594e-15 
   57       2.158975565478e-10       2.526171300083e-14      -1.726164056869e-13       8.244335392108e-16       4.071589996242e-11       3.526712919368e-12      -7.680271662980e-15 
   58       2.187724471242e-10       2.661216684399e-14      -2.112390767562e-13       8.420606515209e-16       3.912969053746e-11       3.419075176909e-12      -7.905194830146e-15 
   59       2.216767611572e-10       2.800114770898e-14      -2.516491441085e-13       8.594251520620e-16       3.762868092364e-11       3.316594124060e-12      -8.122719017491e-15 
   60       2.246064215840e-10       2.942825995439e-14      -2.938379852952e-13       8.765170670873e-16       3.620268387191e-11       3.218755216246e-12      -8.330775971768e-15 
   61       2.275573737533e-10       3.089306050410e-14      -3.377958709442e-13       8.933271329756e-16       3.484111257607e-11       3.125005419710e-12      -8.527423235797e-15 
   62       2.305311436005e-10       3.239513774629e-14      -3.835182181414e-13       9.098454729000e-16       3.354254041284e-11       3.035293548524e-12      -8.711816634080e-15 
   63       2.335303532376e-10       3.393404733714e-14      -4.310006649207e-13       9.260626994619e-16       3.230698446714e-11       2.949631991452e-12      -8.883446615145e-15 
   64       2.365570510709e-10       3.550928810828e-14      -4.802372777444e-13       9.419703374250e-16       3.113303087955e-11       2.867932703539e-12      -9.041861164410e-15 
   65       2.396126656876e-10       3.712030111114e-14      -5.312205664764e-13       9.575608541998e-16       3.001775355269e-11       2.790001427345e-12      -9.186669430821e-15 
   66       2.426979597411e-10       3.876646866124e-14      -5.839414993567e-13       9.728276903279e-16       2.895663285757e-11       2.715531914190e-12      -9.317545353482e-15 
   67       2.458129838365e-10       4.044711338250e-14      -6.383895179752e-13       9.877652899670e-16       2.794347433996e-11       2.644100145383e-12      -9.434231288296e-15 
   68       2.489575676022e-10       4.216146475875e-14      -6.945505372217e-13       1.002368599541e-15       2.697205217321e-11       2.575281329759e-12      -9.536343823266e-15 
   69       2.521330115255e-10       4.390855305447e-14      -7.524004410661e-13       1.016631377586e-15       2.604160792667e-11       2.509041342365e-12      -9.622737427318e-15 
   70       2.553406566612e-10       4.568729208399e-14      -8.119102896965e-13       1.030547595624e-15       2.515232507242e-11       2.445414584761e-12      -9.692017782589e-15 
   71       2.585813459822e-10       4.749650804775e-14      -8.730481820278e-13       1.044111956277e-15       2.430366630651e-11       2.384385635154e-12      -9.742726780261e-15 
   72       2.618553920046e-10       4.933493774562e-14      -9.357792191401e-13       1.057319910149e-15       2.349433636650e-11       2.325886609691e-12      -9.773341088090e-15 
   73       2.651625444121e-10       5.120122679014e-14      -1.000065467718e-12       1.070167672707e-15       2.272224484894e-11       2.269794523758e-12      -9.782270717921e-15 
   74       2.685019576804e-10       5.309392781983e-14      -1.065865923488e-12       1.082652241164e-15       2.198446902699e-11       2.215928653273e-12      -9.767857593212e-15 
   75       2.718721587017e-10       5.501149871250e-14      -1.133136474659e-12       1.094771411363e-15       2.127721666789e-11       2.164047895982e-12      -9.728374116554e-15 
   76       2.752716962450e-10       5.695238177445e-14      -1.201832977170e-12       1.106523546574e-15       2.059676193290e-11       2.113912548463e-12      -9.662904883125e-15 
   77       2.787012976329e-10       5.891526192931e-14      -1.271921208676e-12       1.117906797899e-15       1.994253230154e-11       2.065488475737e-12      -9.574180611455e-15 
   78       2.821620483524e-10       6.089885258384e-14      -1.343368671726e-12       1.128919771712e-15       1.931451962514e-11       2.018775551955e-12      -9.466260792048e-15 
   79       2.856547270125e-10       6.290181870460e-14      -1.416141669794e-12       1.139561776742e-15       1.871234003303e-11       1.973745251137e-12      -9.343712794470e-15 
   80       2.891797869503e-10       6.492277669172e-14      -1.490205334530e-12       1.149832835864e-15       1.813521670387e-11       1.930339329366e-12      -9.211628544499e-15 
   81       2.927373378365e-10       6.696029425266e-14      -1.565523653002e-12       1.159733697901e-15       1.758196263705e-11       1.888468506980e-12      -9.075641201266e-15 
   82       2.963271272824e-10       6.901289027596e-14      -1.642059494952e-12       1.169265849409e-15       1.705096342410e-11       1.848011150763e-12      -8.941941834399e-15 
   83       2.999485224451e-10       7.107903470504e-14      -1.719774640041e-12       1.178431526483e-15       1.654016001998e-11       1.808811956135e-12      -8.817296101164e-15 
   84       3.036008710827e-10       7.315714413116e-14      -1.798627851878e-12       1.187233491232e-15       1.604754620274e-11       1.770721601619e-12      -8.707481972706e-15 
   85       3.072846937808e-10       7.524556800946e-14      -1.878568673553e-12       1.195674292809e-15       1.557279344525e-11       1.733726152071e-12      -8.612268805907e-15 
   86       3.110006565660e-10       7.734259991575e-14      -1.959542648715e-12       1.203756904937e-15       1.511586507732e-11       1.697836791367e-12      -8.529632614645e-15 
   87       3.147491971916e-10       7.944648142888e-14      -2.041493177841e-12       1.211484958051e-15       1.467651709563e-11       1.663050137570e-12      -8.457251299562e-15 
   88       3.185305131204e-10       8.155540193257e-14      -2.124361512659e-12       1.218862747139e-15       1.425428958530e-11       1.629347613728e-12      -8.392494788221e-15 
   89       3.223445495084e-10       8.366749841719e-14      -2.208086750575e-12       1.225895239586e-15       1.384849814144e-11       1.596694818676e-12      -8.332415175261e-15 
   90       3.261909871880e-10       8.578085528161e-14      -2.292605829085e-12       1.232588083011e-15       1.345822529085e-11       1.565040897838e-12      -8.273736862546e-15 
   91       3.300692306514e-10       8.789350413501e-14      -2.377853520206e-12       1.238947613112e-15       1.308231191353e-11       1.534317914031e-12      -8.212846699322e-15 
   92       3.339783960340e-10       9.000342359868e-14      -2.463762424893e-12       1.244980861500e-15       1.271934866430e-11       1.504440218260e-12      -8.145784122370e-15 
   93       3.379176123202e-10       9.210859053762e-14      -2.550264907329e-12       1.250695186921e-15       1.236800871993e-11       1.475327317100e-12      -8.069188243094e-15 
   94       3.418870028822e-10       9.420714299963e-14      -2.637299242699e-12       1.256097088433e-15       1.202812189986e-11       1.446977775620e-12      -7.983323464525e-15 
   95       3.458868300342e-10       9.629724152986e-14      -2.724804388030e-12       1.261193227391e-15       1.169974698434e-11       1.419405317858e-12      -7.889492804846e-15 
   96       3.499171873497e-10       9.837702042561e-14      -2.812718145479e-12       1.265990790809e-15       1.138284094233e-11       1.392616018057e-12      -7.789124728683e-15 
   97       3.539779919442e-10       1.004445882441e-13      -2.900977183377e-12       1.270497494023e-15       1.107725503836e-11       1.366607994005e-12      -7.683776423108e-15 
   98       3.580689767583e-10       1.024980283102e-13      -2.989517057287e-12       1.274721583368e-15       1.078273093946e-11       1.341371100367e-12      -7.575137073648e-15 
   99       3.621896828408e-10       1.045353992244e-13      -3.078272231047e-12       1.278671838845e-15       1.049889682209e-11       1.316886622021e-12      -7.465031140293e-15 
  100       3.663394516313e-10       1.065547353704e-13      -3.167176097823e-12       1.282357576792e-15       1.022526347904e-11       1.293126967396e-12      -7.355421633502e-15 
  101       3.705174172432e-10       1.085540474229e-13      -3.256161001159e-12       1.285788652556e-15       9.961220426367e-12       1.270055361801e-12      -7.248413390209e-15 
  102       3.747224987467e-10       1.105313228556e-13      -3.345158256026e-12       1.288975463164e-15       9.706032010306e-12       1.247625540767e-12      -7.146256349833e-15 
  103       3.789533924518e-10       1.124845264486e-13      -3.434098169873e-12       1.291928949990e-15       9.458833514178e-12       1.225781443377e-12      -7.051348830284e-15 
  104       3.832088548616e-10       1.144116463372e-13      -3.522910415859e-12       1.294660140337e-15       9.218826389827e-12       1.204470620075e-12      -6.965692358937e-15 
  105       3.874886116861e-10       1.163108381466e-13      -3.611525164645e-12       1.297178695881e-15       8.985902372615e-12       1.183687179334e-12      -6.889165237392e-15 
  106       3.917925578078e-10       1.181803013650e-13      -3.699872145444e-12       1.299494172204e-15       8.760096809923e-12       1.163434097756e-12      -6.821020782200e-15 
