# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.34
# for k=1.04216e-05 to 1.08687 h/Mpc,
# number of wavenumbers equal to 604
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       1.371082020049e-02      -1.682948528215e+00      -4.517684407337e+02      -4.532575881445e+02      -1.658880940876e+00      -1.833165272471e+02      -4.514143068341e+02      -2.573231891124e-05       1.033288253989e-01       1.033592837239e-01      -1.920346653847e-05       6.083302512326e-02       1.030441490903e-01 
       1.383955791490e-02      -1.676636043499e+00      -4.585326590580e+02      -4.600717328117e+02      -1.652658638086e+00      -1.846803048210e+02      -4.581900770542e+02      -2.564044265278e-05       1.048838657545e-01       1.049149565674e-01      -1.913602992335e-05       6.144026069956e-02       1.045936516176e-01 
       1.396833214968e-02      -1.670342533206e+00      -4.653188531416e+02      -4.669090010030e+02      -1.646455041255e+00      -1.860371275655e+02      -4.649886347339e+02      -2.554882368179e-05       1.064441321230e-01       1.064758633798e-01      -1.906877852725e-05       6.204322435417e-02       1.061483377621e-01 
       1.409714305959e-02      -1.664067944895e+00      -4.721264408832e+02      -4.737688232999e+02      -1.640270098591e+00      -1.873874271496e+02      -4.718094134980e+02      -2.545746479095e-05       1.080094946488e-01       1.080418743906e-01      -1.900171529265e-05       6.264164940350e-02       1.077080772656e-01 
       1.422599082178e-02      -1.657812199080e+00      -4.789548383995e+02      -4.806506281656e+02      -1.634103731639e+00      -1.887315421874e+02      -4.786518444947e+02      -2.536636828482e-05       1.095798229295e-01       1.096128592919e-01      -1.893484277521e-05       6.323524933930e-02       1.092727392435e-01 
       1.435487563544e-02      -1.651575252430e+00      -4.858034775532e+02      -4.875538597966e+02      -1.627955897569e+00      -1.900697190867e+02      -4.855153741035e+02      -2.527553687081e-05       1.111549901208e-01       1.111886913346e-01      -1.886816378828e-05       6.382372185448e-02       1.108421962784e-01 
       1.448379772155e-02      -1.645357041948e+00      -4.926717902945e+02      -4.944779624269e+02      -1.621826534163e+00      -1.914021009318e+02      -4.923994482800e+02      -2.518497279866e-05       1.127348693274e-01       1.127692437121e-01      -1.880168075940e-05       6.440674870007e-02       1.124163208242e-01 
       1.461275732265e-02      -1.639157492661e+00      -4.995592108278e+02      -5.014223821160e+02      -1.615715567386e+00      -1.927287244200e+02      -4.993035143800e+02      -2.509467794069e-05       1.143193340229e-01       1.143543899741e-01      -1.873539578083e-05       6.498399813795e-02       1.139949856297e-01 
       1.474175470263e-02      -1.632976541435e+00      -5.064651821744e+02      -5.083865737894e+02      -1.609622934867e+00      -1.940495197942e+02      -5.062270280855e+02      -2.500465412763e-05       1.159082596625e-01       1.159440056385e-01      -1.866931085355e-05       6.555512828428e-02       1.155780653570e-01 
       1.487079014650e-02      -1.626814139505e+00      -5.133891578941e+02      -5.153700022841e+02      -1.603548588392e+00      -1.953643098901e+02      -5.131694545480e+02      -2.491490316335e-05       1.175015239328e-01       1.175379684414e-01      -1.860342789303e-05       6.611978987333e-02       1.171654368420e-01 
       1.499986396030e-02      -1.620670204976e+00      -5.203305865926e+02      -5.223721276026e+02      -1.597492447090e+00      -1.966728040125e+02      -5.201302535756e+02      -2.482542607633e-05       1.190990033419e-01       1.191361549300e-01      -1.853774816618e-05       6.667762711404e-02       1.187569757106e-01 
       1.512897647092e-02      -1.614544665204e+00      -5.272889252242e+02      -5.293924177329e+02      -1.591454439205e+00      -1.979746036975e+02      -5.271088924866e+02      -2.473622372852e-05       1.207005761753e-01       1.207384434208e-01      -1.847227273615e-05       6.722828230687e-02       1.203525593409e-01 
       1.525812802602e-02      -1.608437468006e+00      -5.342636429309e+02      -5.364303525641e+02      -1.585434513149e+00      -1.992692061309e+02      -5.341048500074e+02      -2.464729699456e-05       1.223061233908e-01       1.223447148983e-01      -1.840700259964e-05       6.777139934244e-02       1.219520677710e-01 
       1.536280307510e-02      -1.603502458021e+00      -5.399266135436e+02      -5.421454810268e+02      -1.580570024788e+00      -2.003124749567e+02      -5.397857257264e+02      -2.457544558602e-05       1.236098643365e-01       1.236490490100e-01      -1.835426773185e-05       6.820569328773e-02       1.232508787532e-01 
       1.538731899394e-02      -1.602348542111e+00      -5.412542080243e+02      -5.434854111790e+02      -1.579432598522e+00      -2.005560023125e+02      -5.411176035762e+02      -2.455864611479e-05       1.239155256881e-01       1.239548500854e-01      -1.834193819364e-05       6.830662517347e-02       1.235553807942e-01 
       1.551654976364e-02      -1.596277815525e+00      -5.482600941459e+02      -5.505570775073e+02      -1.573448624211e+00      -2.018342831466e+02      -5.481466350735e+02      -2.447027098740e-05       1.255286648162e-01       1.255687307528e-01      -1.827707961745e-05       6.883361367817e-02       1.251623792767e-01 
       1.564582074468e-02      -1.590225214489e+00      -5.552807794284e+02      -5.576448399833e+02      -1.567482517370e+00      -2.031032442663e+02      -5.551914304251e+02      -2.438217110860e-05       1.271454234845e-01       1.271862396310e-01      -1.821242657683e-05       6.935202879041e-02       1.267729450851e-01 
       1.577513236717e-02      -1.584190677163e+00      -5.623157513309e+02      -5.647481962533e+02      -1.561534216906e+00      -2.043619935578e+02      -5.622514843386e+02      -2.429434579962e-05       1.287656864489e-01       1.288072614966e-01      -1.814797855901e-05       6.986154821954e-02       1.283869621831e-01 
       1.590448508184e-02      -1.578174147837e+00      -5.693645053466e+02      -5.718666513994e+02      -1.555603667769e+00      -2.056095571113e+02      -5.693262986397e+02      -2.420679408928e-05       1.303893401110e-01       1.304316827714e-01      -1.808373473753e-05       7.036186634563e-02       1.300043162459e-01 
       1.603387935999e-02      -1.572175539626e+00      -5.764265305398e+02      -5.789997045030e+02      -1.549690784191e+00      -2.068448816230e+02      -5.764153687582e+02      -2.411951416641e-05       1.320162694120e-01       1.320593884173e-01      -1.801969357065e-05       7.085269558562e-02       1.316248915790e-01 
       1.616331569362e-02      -1.566194795888e+00      -5.835013325956e+02      -5.861468704119e+02      -1.543795510221e+00      -2.080668503800e+02      -5.835182056510e+02      -2.403250429967e-05       1.336463628631e-01       1.336902669648e-01      -1.795585348247e-05       7.133377211260e-02       1.332485761445e-01 
       1.629279459543e-02      -1.560231843259e+00      -5.905884158835e+02      -5.933076629333e+02      -1.537917773429e+00      -2.092742857455e+02      -5.906343189205e+02      -2.394576214378e-05       1.352795086630e-01       1.353242066324e-01      -1.789221235250e-05       7.180485662886e-02       1.348752577054e-01 
       1.642231659893e-02      -1.554286615452e+00      -5.976872926249e+02      -6.004816033977e+02      -1.532057508376e+00      -2.104659614881e+02      -5.977632254826e+02      -2.385928508726e-05       1.369155966800e-01       1.369610973072e-01      -1.782876777067e-05       7.226573822341e-02       1.365048258129e-01 
       1.655188225858e-02      -1.548359055159e+00      -6.047974838108e+02      -6.076682215534e+02      -1.526214658475e+00      -2.116406127740e+02      -6.049044505053e+02      -2.377307029420e-05       1.385545186619e-01       1.386008307551e-01      -1.776551707212e-05       7.271623711232e-02       1.381371720279e-01 
       1.668149214985e-02      -1.542449100731e+00      -6.119185139272e+02      -6.148670505295e+02      -1.520389162871e+00      -2.127969445122e+02      -6.120575223999e+02      -2.368711452971e-05       1.401961670765e-01       1.402432994611e-01      -1.770245721503e-05       7.315620649699e-02       1.397721887763e-01 
       1.681114686942e-02      -1.536556682074e+00      -6.190499091376e+02      -6.220776250196e+02      -1.514580952397e+00      -2.139336413723e+02      -6.192219710594e+02      -2.360141409335e-05       1.418404347000e-01       1.418883962179e-01      -1.763958472987e-05       7.358553469001e-02       1.414097689493e-01 
       1.694084703528e-02      -1.530681737150e+00      -6.261912040117e+02      -6.292994876635e+02      -1.508789965837e+00      -2.150493809849e+02      -6.263973343201e+02      -2.351596510452e-05       1.434872160937e-01       1.435360156019e-01      -1.757689594113e-05       7.400414800070e-02       1.430498073848e-01 
       1.707059328698e-02      -1.524824203650e+00      -6.333419377951e+02      -6.365321858568e+02      -1.503016141714e+00      -2.161428441604e+02      -6.335831547509e+02      -2.343076337673e-05       1.451364068657e-01       1.451860532355e-01      -1.751438687386e-05       7.441201227157e-02       1.446922001401e-01 
       1.720038628575e-02      -1.518984022524e+00      -6.405016563911e+02      -6.437752731122e+02      -1.497259421779e+00      -2.172127269815e+02      -6.407789811583e+02      -2.334580450599e-05       1.467879040014e-01       1.468384061168e-01      -1.745205332866e-05       7.480913470340e-02       1.463368448287e-01 
       1.733022671477e-02      -1.513161135223e+00      -6.476699106494e+02      -6.510283079951e+02      -1.491519748283e+00      -2.182577523072e+02      -6.479843674796e+02      -2.326108384641e-05       1.484416056114e-01       1.484929723686e-01      -1.738989086810e-05       7.519556512677e-02       1.479836403758e-01 
       1.746011527935e-02      -1.507355486630e+00      -6.548462582842e+02      -6.582908552894e+02      -1.485797066875e+00      -2.192766822515e+02      -6.551988741163e+02      -2.317659658688e-05       1.500974112216e-01       1.501496515266e-01      -1.732789488202e-05       7.557139723988e-02       1.496324873114e-01 
       1.759005270721e-02      -1.501567027201e+00      -6.620302641878e+02      -6.655624870664e+02      -1.480091328706e+00      -2.202683307191e+02      -6.624220689362e+02      -2.309233781165e-05       1.517552220094e-01       1.518083447775e-01      -1.726606064000e-05       7.593676948850e-02       1.512832880103e-01 
       1.772003974873e-02      -1.495795698481e+00      -6.692214946214e+02      -6.728427763232e+02      -1.474402476153e+00      -2.212315735545e+02      -6.696535210785e+02      -2.300830230179e-05       1.534149393585e-01       1.534689535126e-01      -1.720438314877e-05       7.629186474699e-02       1.529359452526e-01 
       1.785007717721e-02      -1.490041445995e+00      -6.764195222190e+02      -6.801313024987e+02      -1.468730455532e+00      -2.221653625948e+02      -6.768928064237e+02      -2.292448477891e-05       1.550764661264e-01       1.551313805959e-01      -1.714285734622e-05       7.663691094910e-02       1.545903634879e-01 
       1.798016578919e-02      -1.484304230339e+00      -6.836239319703e+02      -6.874276566091e+02      -1.463075228022e+00      -2.230687394479e+02      -6.841395128970e+02      -2.284088010155e-05       1.567397078474e-01       1.567955315660e-01      -1.708147825436e-05       7.697218125360e-02       1.562464500307e-01 
       1.811030640476e-02      -1.478583994030e+00      -6.908343052332e+02      -6.947314263150e+02      -1.457436736992e+00      -2.239408423184e+02      -6.913932254812e+02      -2.275748280530e-05       1.584045692880e-01       1.584613111931e-01      -1.702024064838e-05       7.729799143536e-02       1.579041116251e-01 
       1.824049986785e-02      -1.472880689444e+00      -6.980502330638e+02      -7.020422084575e+02      -1.451814935541e+00      -2.247809216147e+02      -6.986535388810e+02      -2.267428755684e-05       1.600709573512e-01       1.601286263818e-01      -1.695913940161e-05       7.761469995497e-02       1.595632573317e-01 
       1.837074704663e-02      -1.467194279653e+00      -7.052713166839e+02      -7.093596097628e+02      -1.446209787319e+00      -2.255883509443e+02      -7.059200582362e+02      -2.259128921894e-05       1.617387812410e-01       1.617973863364e-01      -1.689816954744e-05       7.792270611264e-02       1.612237986835e-01 
       1.850104883382e-02      -1.461524716964e+00      -7.124971572320e+02      -7.166832367370e+02      -1.440621245378e+00      -2.263626339932e+02      -7.131923890795e+02      -2.250848256344e-05       1.634079501477e-01       1.634675002459e-01      -1.683732607527e-05       7.822244648543e-02       1.628856473677e-01 
       1.863140614711e-02      -1.455871961982e+00      -7.197273648440e+02      -7.240127046920e+02      -1.435049270954e+00      -2.271034166959e+02      -7.204701463783e+02      -2.242586260050e-05       1.650783753315e-01       1.651388793679e-01      -1.677660418531e-05       7.851439295744e-02       1.645487172890e-01 
       1.876181992953e-02      -1.450235977757e+00      -7.269615562154e+02      -7.313476350562e+02      -1.429493827706e+00      -2.278104945271e+02      -7.277529519320e+02      -2.234342454661e-05       1.667499695149e-01       1.668114364205e-01      -1.671599927926e-05       7.879904887318e-02       1.662129239475e-01 
       1.889229114985e-02      -1.444616730569e+00      -7.341993549526e+02      -7.386876558803e+02      -1.423954882480e+00      -2.284838196378e+02      -7.350404348829e+02      -2.226116386689e-05       1.684226470052e-01       1.684850857046e-01      -1.665550699881e-05       7.907694502491e-02       1.678781845420e-01 
       1.902282080306e-02      -1.439014174584e+00      -7.414403833217e+02      -7.460323940643e+02      -1.418432390191e+00      -2.291235039232e+02      -7.423322239248e+02      -2.217907609716e-05       1.700963219084e-01       1.701597413198e-01      -1.659512310721e-05       7.934863418060e-02       1.695444161709e-01 
       1.915340991075e-02      -1.433428294686e+00      -7.486842853330e+02      -7.533814972032e+02      -1.412926336039e+00      -2.297298298169e+02      -7.496279692737e+02      -2.209715754118e-05       1.717709131793e-01       1.718353222107e-01      -1.653484401944e-05       7.961468834259e-02       1.712115408380e-01 
       1.928405952162e-02      -1.427859052341e+00      -7.559306978657e+02      -7.607346061925e+02      -1.407436682143e+00      -2.303032439117e+02      -7.569273151599e+02      -2.201540447723e-05       1.734463383024e-01       1.735117458517e-01      -1.647466621852e-05       7.987569019977e-02       1.728794791341e-01 
       1.941477071196e-02      -1.422306416758e+00      -7.631792674845e+02      -7.680913710316e+02      -1.401963398260e+00      -2.308443622115e+02      -7.642299157291e+02      -2.193381368115e-05       1.751225169527e-01       1.751889319053e-01      -1.641458665703e-05       8.013222883801e-02       1.745481538547e-01 
       1.954554458613e-02      -1.416770361190e+00      -7.704296483192e+02      -7.754514491688e+02      -1.396506458135e+00      -2.313539679090e+02      -7.715354333129e+02      -2.185238240894e-05       1.767993706102e-01       1.768668018379e-01      -1.635460275345e-05       8.038489321470e-02       1.762174895888e-01 
       1.967638227709e-02      -1.411250867506e+00      -7.776815052659e+02      -7.828145081934e+02      -1.391065844008e+00      -2.318330084215e+02      -7.788435411731e+02      -2.177110849735e-05       1.784768231907e-01       1.785452795494e-01      -1.629471247423e-05       8.063426580923e-02       1.778874133158e-01 
       1.980728494693e-02      -1.405747904292e+00      -7.849345012231e+02      -7.901802140518e+02      -1.385641525026e+00      -2.322825858386e+02      -7.861539115845e+02      -2.168999006084e-05       1.801547983261e-01       1.802242886550e-01      -1.623491411539e-05       8.088091456593e-02       1.795578516666e-01 
       1.993825378746e-02      -1.400261452520e+00      -7.921883124600e+02      -7.975482450662e+02      -1.380233482543e+00      -2.327039530494e+02      -7.934662299710e+02      -2.160902590436e-05       1.818332226115e-01       1.819037557304e-01      -1.617520661453e-05       8.112538747251e-02       1.812287341250e-01 
       2.006929002074e-02      -1.394791495695e+00      -7.994426223596e+02      -8.049182869174e+02      -1.374841700409e+00      -2.330985019312e+02      -8.007801896687e+02      -2.152821539887e-05       1.835120244295e-01       1.835836091384e-01      -1.611558946429e-05       8.136820510291e-02       1.828999918277e-01 
       2.020039489971e-02      -1.389338008925e+00      -8.066971159890e+02      -8.122900264357e+02      -1.369466154192e+00      -2.334677491007e+02      -8.080954858072e+02      -2.144755832690e-05       1.851911325397e-01       1.852637776161e-01      -1.605606259951e-05       8.160985320222e-02       1.845715561257e-01 
       2.033156970879e-02      -1.383900972149e+00      -8.139514871656e+02      -8.196631592300e+02      -1.364106824216e+00      -2.338133237452e+02      -8.154118227537e+02      -2.136705508719e-05       1.868704778180e-01       1.869441920165e-01      -1.599662654983e-05       8.185077692726e-02       1.862433602897e-01 
       2.046281576452e-02      -1.378480378896e+00      -8.212054447067e+02      -8.270373951390e+02      -1.358763704197e+00      -2.341369528895e+02      -8.227289195939e+02      -2.128670683693e-05       1.885499945214e-01       1.886247865704e-01      -1.593728254721e-05       8.209137517481e-02       1.879153407393e-01 
       2.059413441623e-02      -1.373076203788e+00      -8.284586927324e+02      -8.344124393476e+02      -1.353436769205e+00      -2.344404379402e+02      -8.300464911155e+02      -2.120651497899e-05       1.902296159299e-01       1.903054945312e-01      -1.587803213878e-05       8.233199293666e-02       1.895874326778e-01 
       2.072552704671e-02      -1.367688430233e+00      -8.357109470293e+02      -8.417880086959e+02      -1.348126002963e+00      -2.347256398942e+02      -8.373642639709e+02      -2.112648158484e-05       1.919092780906e-01       1.919862519180e-01      -1.581887750175e-05       8.257291776830e-02       1.912595737975e-01 
       2.085699507293e-02      -1.362317051585e+00      -8.429619372948e+02      -8.491638328295e+02      -1.342831398988e+00      -2.349944589517e+02      -8.446819779003e+02      -2.104660938250e-05       1.935889200930e-01       1.936669977890e-01      -1.575982142603e-05       8.281437543642e-02       1.929317045328e-01 
       2.098853994674e-02      -1.356962046615e+00      -8.502113907843e+02      -8.565396394817e+02      -1.337552936411e+00      -2.352488086945e+02      -8.519993707197e+02      -2.096690135532e-05       1.952684806498e-01       1.953476708258e-01      -1.570086700805e-05       8.305652472498e-02       1.946037646392e-01 
       2.112016315564e-02      -1.351623400462e+00      -8.574590463316e+02      -8.639151672643e+02      -1.332290600632e+00      -2.354905974308e+02      -8.593161911503e+02      -2.088736103336e-05       1.969479010491e-01       1.970282122826e-01      -1.564201786027e-05       8.329945590868e-02       1.962756961197e-01 
       2.125186622355e-02      -1.346301095651e+00      -8.647046483227e+02      -8.712901603590e+02      -1.327044374458e+00      -2.357217041762e+02      -8.666321933178e+02      -2.080799231121e-05       1.986271239121e-01       1.987085647459e-01      -1.558327796360e-05       8.354318833086e-02       1.979474419797e-01 
       2.138365071158e-02      -1.340995121414e+00      -8.719479535124e+02      -8.786643745960e+02      -1.321814247299e+00      -2.359439577999e+02      -8.739471428186e+02      -2.072879954555e-05       2.003060945908e-01       2.003886735303e-01      -1.552465172835e-05       8.378767012451e-02       1.996189476147e-01 
       2.151551821893e-02      -1.335705464913e+00      -8.791887250661e+02      -8.860375721403e+02      -1.316600206510e+00      -2.361591134720e+02      -8.812608112270e+02      -2.064978737246e-05       2.019847599246e-01       2.020684854370e-01      -1.546614384566e-05       8.403277787946e-02       2.012901595732e-01 
       2.164747038363e-02      -1.330432094085e+00      -8.864267209333e+02      -8.934095101845e+02      -1.311402220483e+00      -2.363688283859e+02      -8.885729646883e+02      -2.057096038068e-05       2.036630656209e-01       2.037479461339e-01      -1.540775902720e-05       8.427831681204e-02       2.029610229531e-01 
       2.177950888353e-02      -1.325175013433e+00      -8.936617324227e+02      -9.007799778195e+02      -1.306220293642e+00      -2.365746514862e+02      -8.958834008120e+02      -2.049232391727e-05       2.053409647497e-01       2.054270086481e-01      -1.534950259406e-05       8.452402664517e-02       2.046314898727e-01 
       2.191163543710e-02      -1.319934192450e+00      -9.008935348804e+02      -9.081487489787e+02      -1.301054395887e+00      -2.367779921302e+02      -9.031919013714e+02      -2.041388292104e-05       2.070184068729e-01       2.071056224989e-01      -1.529137958855e-05       8.476958050783e-02       2.063015086602e-01 
       2.204385180446e-02      -1.314709622605e+00      -9.081219273593e+02      -9.155156204256e+02      -1.295904518771e+00      -2.369801134156e+02      -9.104982703202e+02      -2.033564273302e-05       2.086953467911e-01       2.087837424416e-01      -1.523339536325e-05       8.501459302723e-02       2.079710325844e-01 
       2.217615978826e-02      -1.309501273175e+00      -9.153467018001e+02      -9.228803819602e+02      -1.290770631957e+00      -2.371821094267e+02      -9.178023038952e+02      -2.025760835152e-05       2.103717376699e-01       2.104613215956e-01      -1.517555500802e-05       8.525862291710e-02       2.096400130342e-01 
       2.230856123471e-02      -1.304309136876e+00      -9.225676754842e+02      -9.302428478723e+02      -1.285652728201e+00      -2.373849010479e+02      -9.251038220381e+02      -2.017978507386e-05       2.120475382674e-01       2.121383186701e-01      -1.511786381485e-05       8.550118230435e-02       2.113084067451e-01 
       2.244105803461e-02      -1.299133185744e+00      -9.297846595177e+02      -9.376028265257e+02      -1.280550779868e+00      -2.375892181842e+02      -9.324026378899e+02      -2.010217774618e-05       2.137227059158e-01       2.138146909481e-01      -1.506032669946e-05       8.574174105263e-02       2.129761688425e-01 
       2.257365212440e-02      -1.293973396149e+00      -9.369974770107e+02      -9.449601376455e+02      -1.275464763584e+00      -2.377955969896e+02      -9.396985751127e+02      -2.002479108750e-05       2.153972005034e-01       2.154903982656e-01      -1.500294842863e-05       8.597973625410e-02       2.146432568423e-01 
       2.270634548721e-02      -1.288829743232e+00      -9.442059587729e+02      -9.523146085908e+02      -1.270394654754e+00      -2.380043747765e+02      -9.469914640687e+02      -1.994762954765e-05       2.170709835887e-01       2.171654021281e-01      -1.494573350043e-05       8.621458039411e-02       2.163096298087e-01 
       2.283914015404e-02      -1.283702204784e+00      -9.514099465846e+02      -9.596660772199e+02      -1.265340431389e+00      -2.382156892707e+02      -9.542811447304e+02      -1.987069731116e-05       2.187440190631e-01       2.188396663720e-01      -1.488868613362e-05       8.644567054883e-02       2.179752490538e-01 
       2.297203820489e-02      -1.278590754692e+00      -9.586092880839e+02      -9.670143872219e+02      -1.260302067648e+00      -2.384294791067e+02      -9.615674619695e+02      -1.979399814188e-05       2.204162720579e-01       2.205131560729e-01      -1.483181013834e-05       8.667239724341e-02       2.196400770921e-01 
       2.310504176993e-02      -1.273495372794e+00      -9.658038447305e+02      -9.743593954275e+02      -1.255279543547e+00      -2.386454903166e+02      -9.688502729608e+02      -1.971753549183e-05       2.220877106346e-01       2.221858392333e-01      -1.477510898738e-05       8.689415457490e-02       2.213040793655e-01 
       2.323815303079e-02      -1.268416022400e+00      -9.729934740726e+02      -9.817009549216e+02      -1.250272822814e+00      -2.388632795681e+02      -9.761294302673e+02      -1.964131211811e-05       2.237583018834e-01       2.238576828843e-01      -1.471858552123e-05       8.711034815554e-02       2.229672204021e-01 
       2.337137422175e-02      -1.263352674712e+00      -9.801780486115e+02      -9.890389333164e+02      -1.245281876948e+00      -2.390822289871e+02      -9.834048001752e+02      -1.956533042119e-05       2.254280161264e-01       2.255286572867e-01      -1.466224219211e-05       8.732040612815e-02       2.246294680439e-01 
       2.350470763113e-02      -1.258305304682e+00      -9.873574532820e+02      -9.963732098425e+02      -1.240306681147e+00      -2.393015583111e+02      -9.906762599169e+02      -1.948959236078e-05       2.270968262565e-01       2.271987352693e-01      -1.460608099667e-05       8.752378794459e-02       2.262907928293e-01 
       2.363815560259e-02      -1.253273870690e+00      -9.945315680950e+02      -1.003703659505e+03      -1.235347194275e+00      -2.395203362681e+02      -9.979436817267e+02      -1.941409912299e-05       2.287647040677e-01       2.288678885628e-01      -1.455010322291e-05       8.771999157740e-02       2.279511643794e-01 
       2.377172053653e-02      -1.248258351187e+00      -1.001700298647e+03      -1.011030181684e+03      -1.230403394981e+00      -2.397375048911e+02      -1.005206961697e+03      -1.933885167459e-05       2.304316268642e-01       2.305360944042e-01      -1.449430986269e-05       8.790856413572e-02       2.296105580140e-01 
       2.390540489156e-02      -1.243258707627e+00      -1.008863545276e+03      -1.018352671058e+03      -1.225475245164e+00      -2.399518918126e+02      -1.012465990637e+03      -1.926385019148e-05       2.320975707469e-01       2.322033288277e-01      -1.443870118493e-05       8.808910658225e-02       2.312689481018e-01 
       2.403921118595e-02      -1.238274909010e+00      -1.016021223911e+03      -1.025671036883e+03      -1.220562714168e+00      -2.401622356762e+02      -1.019720673610e+03      -1.918909444054e-05       2.337625150844e-01       2.338695711318e-01      -1.438327702270e-05       8.826128198510e-02       2.329263125395e-01 
       2.417314199916e-02      -1.233306925561e+00      -1.023173260423e+03      -1.032985198207e+03      -1.215665772546e+00      -2.403672070699e+02      -1.026970925132e+03      -1.911458369633e-05       2.354264413907e-01       2.355348027587e-01      -1.432803671503e-05       8.842482061520e-02       2.345826316610e-01 
       2.430719997345e-02      -1.228354703452e+00      -1.030319568807e+03      -1.040295062665e+03      -1.210784367152e+00      -2.405654263980e+02      -1.034216648068e+03      -1.904031637102e-05       2.370893284662e-01       2.371990024377e-01      -1.427297883567e-05       8.857952269318e-02       2.362378834201e-01 
       2.444138781549e-02      -1.223418221701e+00      -1.037460100226e+03      -1.047600573684e+03      -1.205918477224e+00      -2.407554985183e+02      -1.041457781027e+03      -1.896629092097e-05       2.387511632659e-01       2.388621570480e-01      -1.421810187895e-05       8.872526579675e-02       2.378920542265e-01 
       2.457570829807e-02      -1.218497444954e+00      -1.044594802318e+03      -1.054901671539e+03      -1.201068067839e+00      -2.409360270618e+02      -1.048694259419e+03      -1.889250514748e-05       2.404119319400e-01       2.405242526645e-01      -1.416340374441e-05       8.886200381042e-02       2.395451300364e-01 
       2.471016426180e-02      -1.213592336460e+00      -1.051723630480e+03      -1.062198303906e+03      -1.196233102709e+00      -2.411056403357e+02      -1.055926026181e+03      -1.881895644516e-05       2.420716222824e-01       2.421852770039e-01      -1.410888193520e-05       8.898976881661e-02       2.411970987940e-01 
       2.484475861694e-02      -1.208702852977e+00      -1.058846543332e+03      -1.069490421383e+03      -1.191413539155e+00      -2.412630130948e+02      -1.063153027419e+03      -1.874564175618e-05       2.437302227130e-01       2.438452184067e-01      -1.405453353209e-05       8.910867048573e-02       2.428479494164e-01 
       2.497949434524e-02      -1.203828951364e+00      -1.065963508129e+03      -1.076777983079e+03      -1.186609334608e+00      -2.414068897068e+02      -1.070375218035e+03      -1.867255772977e-05       2.453877235636e-01       2.455040671243e-01      -1.400035532778e-05       8.921889512626e-02       2.444976730692e-01 
       2.511437450189e-02      -1.198970609463e+00      -1.073074520201e+03      -1.084060975358e+03      -1.181820467193e+00      -2.415361089977e+02      -1.077592580599e+03      -1.859970109650e-05       2.470441214101e-01       2.471618196498e-01      -1.394634412003e-05       8.932070452670e-02       2.461462674672e-01 
       2.524940221745e-02      -1.194127787722e+00      -1.080179568269e+03      -1.091339378168e+03      -1.177046897897e+00      -2.416496156144e+02      -1.084805091749e+03      -1.852706812738e-05       2.486994113335e-01       2.488184709806e-01      -1.389249631987e-05       8.941442922392e-02       2.477937291503e-01 
       2.538458069993e-02      -1.189300434731e+00      -1.087278638753e+03      -1.098613169326e+03      -1.172288576032e+00      -2.417464782216e+02      -1.092012726541e+03      -1.845465478124e-05       2.503535879199e-01       2.504740156185e-01      -1.383880807746e-05       8.950046383712e-02       2.494400544569e-01 
       2.551991323691e-02      -1.184488524838e+00      -1.094371751807e+03      -1.105882358787e+03      -1.167545476304e+00      -2.418259123648e+02      -1.099215492911e+03      -1.838245734055e-05       2.520066531726e-01       2.521284554779e-01      -1.378527577151e-05       8.957926384100e-02       2.510852473729e-01 
       2.565540319772e-02      -1.179692011209e+00      -1.101458916260e+03      -1.113146946239e+03      -1.162817552554e+00      -2.418872835149e+02      -1.106413389101e+03      -1.831047175031e-05       2.536586067313e-01       2.537817901112e-01      -1.373189553051e-05       8.965133486428e-02       2.527293097633e-01 
       2.579105403567e-02      -1.174910866210e+00      -1.108540168951e+03      -1.120406958243e+03      -1.158104777555e+00      -2.419301256204e+02      -1.113606441020e+03      -1.823869429620e-05       2.553094544588e-01       2.554340252906e-01      -1.367866375351e-05       8.971722782001e-02       2.543722498835e-01 
       2.592686929048e-02      -1.170145042771e+00      -1.115615537389e+03      -1.127662412467e+03      -1.153407104928e+00      -2.419541407204e+02      -1.120794666432e+03      -1.816712106401e-05       2.569592002104e-01       2.570851647805e-01      -1.362557671948e-05       8.977752719222e-02       2.560140741452e-01 
       2.606285259059e-02      -1.165394504307e+00      -1.122685069069e+03      -1.134913345720e+03      -1.148724498640e+00      -2.419592096374e+02      -1.127978103080e+03      -1.809574846094e-05       2.586078523023e-01       2.587352168034e-01      -1.357263099185e-05       8.983284390391e-02       2.576547935134e-01 
