# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.34
# for k=1.01561e-05 to 1.05973 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       3.564829555671e-04      -2.102315391304e+00      -1.665377894191e+00      -1.665392532332e+00      -2.098900280722e+00      -1.664389255397e+00      -1.665624482734e+00       6.570115600366e-05       1.049667654752e-04       1.049714228692e-04       6.448321804321e-05       1.048243662645e-04       1.049382859722e-04 
       3.805372712503e-04      -2.153097206669e+00      -1.728290296206e+00      -1.728309121297e+00      -2.148762511980e+00      -1.726902417210e+00      -1.728526890301e+00       6.970203313726e-05       1.195917794949e-04       1.195977487022e-04       6.817340550112e-05       1.194072223423e-04       1.195555779449e-04 
       4.060165416992e-04      -2.206254808796e+00      -1.799390413308e+00      -1.799414545656e+00      -2.200779978336e+00      -1.797487049815e+00      -1.799612713577e+00       7.303173218793e-05       1.361188913196e-04       1.361265141415e-04       7.112576129782e-05       1.358801630663e-04       1.360730879435e-04 
       4.330590082029e-04      -2.261288114006e+00      -1.879868713741e+00      -1.879899565000e+00      -2.254405919705e+00      -1.877299818057e+00      -1.880071141755e+00       7.540917326049e-05       1.548243503054e-04       1.548340534701e-04       7.304856496841e-05       1.545159709895e-04       1.547666531318e-04 
       4.618132057437e-04      -2.317475835080e+00      -1.971102061012e+00      -1.971141407575e+00      -2.308865012714e+00      -1.967673675406e+00      -1.971277421622e+00       7.650144862185e-05       1.760275803188e-04       1.760398951722e-04       7.359821482951e-05       1.756295690036e-04       1.759552120200e-04 
       4.924376420576e-04      -2.373829426858e+00      -2.074678927936e+00      -2.074729000648e+00      -2.363107577051e+00      -2.070140027014e+00      -2.074817994527e+00       7.592762696080e-05       2.000969966330e-04       2.001125824283e-04       7.238407385004e-05       1.995835250119e-04       2.000066177168e-04 
       5.251000152722e-04      -2.429050980411e+00      -2.192425732043e+00      -2.192489324320e+00      -2.415768704746e+00      -2.186451136489e+00      -2.192516743744e+00       7.327168670994e-05       2.274560728440e-04       2.274757436722e-04       6.898304888358e-05       2.267937166627e-04       2.273437065571e-04 
       5.599758521444e-04      -2.481504488873e+00      -2.326433250747e+00      -2.326513846488e+00      -2.465142252137e+00      -2.318601524242e+00      -2.326461312643e+00       6.810927701604e-05       2.585894143030e-04       2.586141692915e-04       6.296878514597e-05       2.577348910062e-04       2.584503816853e-04 
       5.972464514297e-04      -2.529214636702e+00      -2.479081603895e+00      -2.479183525122e+00      -2.509184473023e+00      -2.468846612666e+00      -2.479027985254e+00       6.005380411596e-05       2.940484869702e-04       2.940795427222e-04       5.396113065282e-05       2.929457440584e-04       2.938773640365e-04 
       6.370960359960e-04      -2.569912369055e+00      -2.653061777464e+00      -2.653190349230e+00      -2.545567210750e+00      -2.639716352084e+00      -2.652903109317e+00       4.882718556775e-05       3.344565310950e-04       3.344953544027e-04       4.170126506302e-05       3.330330250433e-04       3.342471433840e-04 
