#tensor perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:shear_g                5:l4_g                   6:pol0_g                 7:pol2_g                 8:pol4_g                 9:H (gw)                10:Hdot (gwdot)          11:delta_ur              12:shear_ur              13:l4_ur              
       2.118962782074e+02       6.346869399203e-04      -5.026863526754e-03      -3.458290561096e-08      -1.109377412460e-12       9.907567081847e-04       1.060532427671e-08       1.035311247910e-13       1.858487390308e-01      -1.583177308641e-03      -4.674951775720e-01      -1.478525257243e-02      -9.688248804967e-04 
       2.124246057548e+02       6.367130004068e-04      -5.107219282521e-03      -3.625521218141e-08      -1.236702102280e-12       1.040686659152e-03       1.202317132958e-08       1.379855338398e-13       1.850123945056e-01      -1.582826674408e-03      -4.688477534393e-01      -1.491485724620e-02      -9.826199352436e-04 
       2.129569099193e+02       6.387565437585e-04      -5.182028777519e-03      -3.781473838361e-08      -1.358282088951e-12       1.085086303463e-03       1.335702359383e-08       1.735538650919e-13       1.841699482098e-01      -1.582451251382e-03      -4.702058789319e-01      -1.504615718135e-02      -9.966770193197e-04 
       2.134933136639e+02       6.408180930675e-04      -5.252436834807e-03      -3.929278640999e-08      -1.474760782067e-12       1.124732349688e-03       1.461127119075e-08       2.096756100057e-13       1.833212219097e-01      -1.582050499109e-03      -4.715697240979e-01      -1.517919989955e-02      -1.011004325261e-03 
       2.140339521714e+02       6.428982209455e-04      -5.319387830751e-03      -4.071531450909e-08      -1.587113360982e-12       1.160307871901e-03       1.579291755372e-08       2.459527388725e-13       1.824660187951e-01      -1.581623842414e-03      -4.729394831134e-01      -1.531403679141e-02      -1.025610622170e-03 
       2.145789740794e+02       6.449975545896e-04      -5.383680299732e-03      -4.210395618960e-08      -1.696497578584e-12       1.192411539351e-03       1.691048309276e-08       2.821342344469e-13       1.816041215955e-01      -1.581170667937e-03      -4.743153766354e-01      -1.545072352600e-02      -1.040505316580e-03 
       2.151285425959e+02       6.471167804247e-04      -5.446003434264e-03      -4.347698812583e-08      -1.804153210851e-12       1.221567195438e-03       1.797325443778e-08       3.180957099572e-13       1.807352908945e-01      -1.580690320270e-03      -4.756976537515e-01      -1.558932044326e-02      -1.055698513601e-03 
       2.156828363245e+02       6.492566476623e-04      -5.506961358376e-03      -4.485016064334e-08      -1.911340487645e-12       1.248233054120e-03       1.899078655001e-08       3.538179723572e-13       1.798592639148e-01      -1.580182097980e-03      -4.770865931025e-01      -1.572989288506e-02      -1.071201073518e-03 
       2.162420495554e+02       6.514179698261e-04      -5.567088569083e-03      -4.623735719844e-08      -2.019306982336e-12       1.272810117346e-03       1.997258035598e-08       3.893667659962e-13       1.789757541571e-01      -1.579645249780e-03      -4.784825025826e-01      -1.587251140023e-02      -1.087024656431e-03 
       2.168063917053e+02       6.536016230029e-04      -5.626858469910e-03      -4.765107435417e-08      -2.129273215262e-12       1.295649604378e-03       2.092787368631e-08       4.248747212598e-13       1.780844523916e-01      -1.579078971429e-03      -4.798857168652e-01      -1.601725173722e-02      -1.103181744815e-03 
       2.173760855550e+02       6.558085394289e-04      -5.686686237947e-03      -4.910272550047e-08      -2.242428726210e-12       1.317059288912e-03       2.186549750956e-08       4.605257097702e-13       1.771850295564e-01      -1.578482403916e-03      -4.812965919378e-01      -1.616419452489e-02      -1.119685631826e-03 
       2.179513640073e+02       6.580396952981e-04      -5.746927408641e-03      -5.060278241900e-08      -2.359932281912e-12       1.337308712303e-03       2.279376449476e-08       4.965413565541e-13       1.762771419932e-01      -1.577854633717e-03      -4.827154960483e-01      -1.631342455700e-02      -1.136550364338e-03 
       2.185324654189e+02       6.602960929553e-04      -5.807874838530e-03      -5.216079297367e-08      -2.482912498945e-12       1.356633329056e-03       2.372037722879e-08       5.331694371333e-13       1.753604389288e-01      -1.577194695425e-03      -4.841427973080e-01      -1.646502967888e-02      -1.153790638534e-03 
       2.191196284017e+02       6.625787409067e-04      -5.869759742110e-03      -5.378537075534e-08      -2.612469509896e-12       1.375237803624e-03       2.465237693498e-08       5.706744930381e-13       1.744345707819e-01      -1.576501576268e-03      -4.855788502490e-01      -1.661909949569e-02      -1.171421671162e-03 
       2.197130887537e+02       6.648886419824e-04      -5.932768301882e-03      -5.548437403440e-08      -2.749686445042e-12       1.393299000498e-03       2.559621329895e-08       6.093326654434e-13       1.734991940989e-01      -1.575774219242e-03      -4.870239878535e-01      -1.677572459900e-02      -1.189459125812e-03 
       2.203130845019e+02       6.672268130522e-04      -5.997095358464e-03      -5.726572336683e-08      -2.895675029234e-12       1.410969816591e-03       2.655812192561e-08       6.494362624141e-13       1.725539637037e-01      -1.575011516559e-03      -4.884785333877e-01      -1.693499792614e-02      -1.207919284375e-03 
       2.209198808481e+02       6.695943825910e-04      -6.063072843539e-03      -5.913971868076e-08      -3.051708365772e-12       1.428386071587e-03       2.754517741398e-08       6.913202603468e-13       1.715984935418e-01      -1.574212274738e-03      -4.899428598040e-01      -1.709702149720e-02      -1.226819854571e-03 
       2.215338364090e+02       6.719928503975e-04      -6.131430738617e-03      -6.112434035113e-08      -3.219541713056e-12       1.445680417759e-03       2.856765761783e-08       7.354340893920e-13       1.706322526866e-01      -1.573375115032e-03      -4.914175463627e-01      -1.726192451518e-02      -1.246182147977e-03 
       2.221555287733e+02       6.744245814564e-04      -6.203071412406e-03      -6.324522767762e-08      -3.401518227158e-12       1.463004924319e-03       2.963877672060e-08       7.823662288053e-13       1.696543684382e-01      -1.572498269455e-03      -4.929036719771e-01      -1.742989818840e-02      -1.266035328117e-03 
       2.227855001692e+02       6.768918148960e-04      -6.278278459635e-03      -6.552226611087e-08      -3.599915695859e-12       1.480510955037e-03       3.076834594863e-08       8.326880039409e-13       1.686640272048e-01      -1.571579904951e-03      -4.944021978703e-01      -1.760112824580e-02      -1.286408617662e-03 
       2.234242375705e+02       6.793965853981e-04      -6.357304263374e-03      -6.797501965121e-08      -3.817248330672e-12       1.498331565425e-03       3.196574469884e-08       8.870169179176e-13       1.676605058532e-01      -1.570618160456e-03      -4.959139212632e-01      -1.777578930992e-02      -1.307330626285e-03 
       2.240722662831e+02       6.819410898583e-04      -6.440455606259e-03      -7.062467251406e-08      -4.056403102790e-12       1.516588397056e-03       3.324104906868e-08       9.460468607220e-13       1.666430248131e-01      -1.569611009958e-03      -4.974396970700e-01      -1.795407037926e-02      -1.328832415796e-03 
       2.247301529785e+02       6.845277006666e-04      -6.528080873438e-03      -7.349460244384e-08      -4.320706113479e-12       1.535395848804e-03       3.460530117690e-08       1.010563550387e-12       1.656107437887e-01      -1.568556245533e-03      -4.989804411281e-01      -1.813617611029e-02      -1.350947743994e-03 
       2.253985091567e+02       6.871589808396e-04      -6.620564008832e-03      -7.661097339828e-08      -4.614008309302e-12       1.554864084133e-03       3.607072210666e-08       1.081465076504e-12       1.645627568633e-01      -1.567451458351e-03      -5.005371339343e-01      -1.832232827194e-02      -1.373713341516e-03 
       2.266010002743e+02       6.919020194456e-04      -6.796231300893e-03      -8.277968880600e-08      -5.214052806566e-12       1.591022853969e-03       3.893471427489e-08       1.224844859679e-12       1.626791452532e-01      -1.565379657047e-03      -5.033159333093e-01      -1.866016520921e-02      -1.415438977262e-03 
       2.267411510476e+02       6.924555667127e-04      -6.817511796058e-03      -8.354933412614e-08      -5.290727606673e-12       1.595344105875e-03       3.928931671984e-08       1.243038866405e-12       1.624597734793e-01      -1.565131171542e-03      -5.036379517569e-01      -1.869978424173e-02      -1.420366821904e-03 
       2.268818193519e+02       6.930113143204e-04      -6.839044795494e-03      -8.433306181249e-08      -5.369215498976e-12       1.599705433743e-03       3.964987499733e-08       1.261637899061e-12       1.622396267591e-01      -1.564880298298e-03      -5.039607684131e-01      -1.873960081216e-02      -1.425326542053e-03 
       2.270230119178e+02       6.935692905997e-04      -6.860834546199e-03      -8.513121338780e-08      -5.449572341055e-12       1.604107753728e-03       4.001654067474e-08       1.280654654175e-12       1.620186951582e-01      -1.564627009739e-03      -5.042843937461e-01      -1.877961739917e-02      -1.430318554552e-03 
       2.271647355882e+02       6.941295243613e-04      -6.882885369212e-03      -8.594414020705e-08      -5.531855973905e-12       1.608551987832e-03       4.038946926204e-08       1.300102263771e-12       1.617969685796e-01      -1.564371277765e-03      -5.046088383758e-01      -1.881983652521e-02      -1.435343284065e-03 
       2.273069973205e+02       6.946920449063e-04      -6.905201661663e-03      -8.677220380456e-08      -5.616126307375e-12       1.613039064404e-03       4.076882035527e-08       1.319994314176e-12       1.615744367602e-01      -1.564113073732e-03      -5.049341130766e-01      -1.886026075747e-02      -1.440401163264e-03 
       2.274498041887e+02       6.952568820362e-04      -6.927787898913e-03      -8.761577625511e-08      -5.702445409676e-12       1.617569918642e-03       4.115475778584e-08       1.340344865675e-12       1.613510892677e-01      -1.563852368446e-03      -5.052602287798e-01      -1.890089270891e-02      -1.445492633016e-03 
       2.275931633868e+02       6.958240660642e-04      -6.950648636795e-03      -8.847524054956e-08      -5.790877601183e-12       1.622145493094e-03       4.154744977586e-08       1.361168473044e-12       1.611269154968e-01      -1.563589132146e-03      -5.055871965769e-01      -1.894173503928e-02      -1.450618142584e-03 
       2.277370822303e+02       6.963936278266e-04      -6.973788513945e-03      -8.935099098572e-08      -5.881489552727e-12       1.626766738163e-03       4.194706909955e-08       1.382480207032e-12       1.609019046653e-01      -1.563323334496e-03      -5.059150277226e-01      -1.898279045616e-02      -1.455778149826e-03 
       2.278815681599e+02       6.969655986939e-04      -6.997212254236e-03      -9.024343357520e-08      -5.974350388631e-12       1.631434612614e-03       4.235379325126e-08       1.404295676840e-12       1.606760458108e-01      -1.563054944562e-03      -5.062437336375e-01      -1.902406171610e-02      -1.460973121404e-03 
       2.280266287419e+02       6.975400105775e-04      -7.020924669060e-03      -9.115298645810e-08      -6.069531793804e-12       1.636150084038e-03       4.276780461612e-08       1.426631053423e-12       1.604493277887e-01      -1.562783930812e-03      -5.065733259084e-01      -1.906555162526e-02      -1.466203532945e-03 
       2.281722716107e+02       6.981168957001e-04      -7.044930649871e-03      -9.208007995328e-08      -6.167108085743e-12       1.640914127369e-03       4.318929047424e-08       1.449503084466e-12       1.602217393636e-01      -1.562510261206e-03      -5.069038161528e-01      -1.910726302318e-02      -1.471469867058e-03 
       2.283185044908e+02       6.986962866844e-04      -7.069235173673e-03      -9.302515711257e-08      -6.267156342192e-12       1.645727725973e-03       4.361844323387e-08       1.472929122318e-12       1.599932691749e-01      -1.562233903156e-03      -5.072352160673e-01      -1.914919878931e-02      -1.476772614223e-03 
       2.284653352382e+02       6.992782167189e-04      -7.093843312046e-03      -9.398867443319e-08      -6.369756549781e-12       1.650591873412e-03       4.405546073480e-08       1.496927156686e-12       1.597639056726e-01      -1.561954823430e-03      -5.075675375185e-01      -1.919136185529e-02      -1.482112274412e-03 
       2.286127718430e+02       6.998627195683e-04      -7.118760233908e-03      -9.497110234870e-08      -6.474991733739e-12       1.655507573950e-03       4.450054644974e-08       1.521515842754e-12       1.595336371133e-01      -1.561672988149e-03      -5.079007925450e-01      -1.923375520596e-02      -1.487489357301e-03 
       2.287608224321e+02       7.004498295864e-04      -7.143991208463e-03      -9.597292574405e-08      -6.582948094381e-12       1.660475843072e-03       4.495390969521e-08       1.546714530742e-12       1.593024515569e-01      -1.561388362760e-03      -5.082349933609e-01      -1.927638188064e-02      -1.492904382512e-03 
       2.289094952725e+02       7.010395817294e-04      -7.169541608244e-03      -9.699464449239e-08      -6.693715150431e-12       1.665497708025e-03       4.541576585123e-08       1.572543296925e-12       1.590703368619e-01      -1.561100912028e-03      -5.085701523587e-01      -1.931924497431e-02      -1.498357879849e-03 
       2.290587987744e+02       7.016320115693e-04      -7.195416912289e-03      -9.803677401619e-08      -6.807385889669e-12       1.670574208353e-03       4.588633659045e-08       1.599022976214e-12       1.588372806808e-01      -1.560810600017e-03      -5.089062821131e-01      -1.936234763902e-02      -1.503850389561e-03 
       2.292087414942e+02       7.022271553087e-04      -7.221622709418e-03      -9.909984587235e-08      -6.924056927213e-12       1.675706396456e-03       4.636585011683e-08       1.626175196366e-12       1.586032704559e-01      -1.560517390070e-03      -5.092433953839e-01      -1.940569308515e-02      -1.509382462600e-03 
       2.293593321383e+02       7.028250497950e-04      -7.248164701622e-03      -1.001844083629e-07      -7.043828671888e-12       1.680895338150e-03       4.685454141431e-08       1.654022413916e-12       1.583682934143e-01      -1.560221244797e-03      -5.095815051205e-01      -1.944928458286e-02      -1.514954660893e-03 
       2.295105795662e+02       7.034257325355e-04      -7.275048707579e-03      -1.012910271725e-07      -7.166805501167e-12       1.686142113237e-03       4.735265250602e-08       1.682587951935e-12       1.581323365634e-01      -1.559922126050e-03      -5.099206244648e-01      -1.949312546351e-02      -1.520567557619e-03 
       2.296624927939e+02       7.040292417126e-04      -7.302280666276e-03      -1.024202860346e-07      -7.293095945188e-12       1.691447816088e-03       4.786043272459e-08       1.711896039725e-12       1.578953866855e-01      -1.559619994909e-03      -5.102607667553e-01      -1.953721912111e-02      -1.526221737497e-03 
       2.298150809982e+02       7.046356162001e-04      -7.329866640778e-03      -1.035727874267e-07      -7.422812880375e-12       1.696813556243e-03       4.837813899404e-08       1.741971854560e-12       1.576574303330e-01      -1.559314811660e-03      -5.106019455314e-01      -1.958156901386e-02      -1.531917797083e-03 
       2.299683535198e+02       7.052448955797e-04      -7.357812822109e-03      -1.047491532974e-07      -7.556073733230e-12       1.702240459012e-03       4.890603612381e-08       1.772841565587e-12       1.574184538230e-01      -1.559006535775e-03      -5.109441745365e-01      -1.962617866570e-02      -1.537656345074e-03 
       2.301223198673e+02       7.058571201568e-04      -7.386125533265e-03      -1.059500258253e-07      -7.693000694840e-12       1.707729666096e-03       4.944439711538e-08       1.804532380010e-12       1.571784432319e-01      -1.558695125893e-03      -5.112874677228e-01      -1.967105166794e-02      -1.543438002625e-03 
       2.302769897214e+02       7.064723309792e-04      -7.414811233395e-03      -1.071760682131e-07      -7.833720946916e-12       1.713282336227e-03       4.999350348270e-08       1.837072591727e-12       1.569373843900e-01      -1.558380539798e-03      -5.116318392551e-01      -1.971619168088e-02      -1.549263403671e-03 
       2.304323729390e+02       7.070905698545e-04      -7.443876522116e-03      -1.084279655186e-07      -7.978366899942e-12       1.718899645812e-03       5.055364558667e-08       1.870491632541e-12       1.566952628754e-01      -1.558062734396e-03      -5.119773035157e-01      -1.976160243560e-02      -1.555133195272e-03 
       2.305884795572e+02       7.077118793689e-04      -7.473328143982e-03      -1.097064255232e-07      -8.127076444142e-12       1.724582789607e-03       5.112512298440e-08       1.904820126086e-12       1.564520640081e-01      -1.557741665694e-03      -5.123238751084e-01      -1.980728773568e-02      -1.561048037954e-03 
       2.307453197982e+02       7.083363029063e-04      -7.503172993112e-03      -1.110121796400e-07      -8.279993214073e-12       1.730332981390e-03       5.170824479395e-08       1.940089944654e-12       1.562077728440e-01      -1.557417288776e-03      -5.126715688634e-01      -1.985325145909e-02      -1.567008606077e-03 
       2.309029040733e+02       7.089638846683e-04      -7.533418117979e-03      -1.123459838653e-07      -8.437266867690e-12       1.736151454671e-03       5.230333007552e-08       1.976334269077e-12       1.559623741683e-01      -1.557089557776e-03      -5.130203998420e-01      -1.989949756002e-02      -1.573015588197e-03 
       2.310612429879e+02       7.095946696942e-04      -7.564070726370e-03      -1.137086197734e-07      -8.599053380761e-12       1.742039463400e-03       5.291070822983e-08       2.013587651876e-12       1.557158524892e-01      -1.556758425856e-03      -5.133703833414e-01      -1.994603007088e-02      -1.579069687460e-03 
       2.312203473460e+02       7.102287038823e-04      -7.595138190528e-03      -1.151008955586e-07      -8.765515357564e-12       1.747998282708e-03       5.353071941451e-08       2.051886083840e-12       1.554681920312e-01      -1.556423845179e-03      -5.137215349000e-01      -1.999285310427e-02      -1.585171621989e-03 
       2.313802281555e+02       7.108660340112e-04      -7.626628052462e-03      -1.165236471262e-07      -8.936822358871e-12       1.754029209658e-03       5.416371497940e-08       2.091267064269e-12       1.552193767280e-01      -1.556085766882e-03      -5.140738703016e-01      -2.003997085506e-02      -1.591322125298e-03 
       2.315408966332e+02       7.115067077621e-04      -7.658548029480e-03      -1.179777392358e-07      -9.113151248433e-12       1.760133564026e-03       5.481005792231e-08       2.131769675127e-12       1.549693902157e-01      -1.555744141051e-03      -5.144274055819e-01      -2.008738760255e-02      -1.597521946715e-03 
       2.317023642098e+02       7.121507737427e-04      -7.690906019919e-03      -1.194640666999e-07      -9.294686559068e-12       1.766312689102e-03       5.547012336599e-08       2.173434659334e-12       1.547182158250e-01      -1.555398916688e-03      -5.147821570330e-01      -2.013510771268e-02      -1.603771851825e-03 
       2.318646425361e+02       7.127982815108e-04      -7.723710109088e-03      -1.209835556401e-07      -9.481620879519e-12       1.772567952509e-03       5.614429905713e-08       2.216304503432e-12       1.544658365736e-01      -1.555050041687e-03      -5.151381412099e-01      -2.018313564036e-02      -1.610072622921e-03 
       2.320277434878e+02       7.134492815987e-04      -7.756968575418e-03      -1.225371648033e-07      -9.674155263457e-12       1.778900747049e-03       5.683298588891e-08       2.260423524931e-12       1.542122351584e-01      -1.554697462797e-03      -5.154953749354e-01      -2.023147593180e-02      -1.616425059476e-03 
       2.321916791721e+02       7.141038255392e-04      -7.790689896861e-03      -1.241258869432e-07      -9.872499662069e-12       1.785312491579e-03       5.753659844822e-08       2.305837964607e-12       1.539573939475e-01      -1.554341125597e-03      -5.158538753071e-01      -2.028013322697e-02      -1.622829978628e-03 
       2.323564619330e+02       7.147619658918e-04      -7.824882757508e-03      -1.257507502693e-07      -1.007687338173e-11       1.791804631900e-03       5.825556558895e-08       2.352596084092e-12       1.537012949716e-01      -1.553980974457e-03      -5.162136597023e-01      -2.032911226216e-02      -1.629288215686e-03 
       2.325221043583e+02       7.154237562695e-04      -7.859556054463e-03      -1.274128199659e-07      -1.028750556833e-11       1.798378641684e-03       5.899033103250e-08       2.400748269051e-12       1.534439199153e-01      -1.553616952508e-03      -5.165747457852e-01      -2.037841787251e-02      -1.635800624645e-03 
       2.326886192851e+02       7.160892513669e-04      -7.894718904981e-03      -1.291131997889e-07      -1.050463572018e-11       1.805036023424e-03       5.974135399757e-08       2.450347138375e-12       1.531852501089e-01      -1.553249001607e-03      -5.169371515128e-01      -2.042805499478e-02      -1.642368078724e-03 
       2.328560198072e+02       7.167585069896e-04      -7.930380653895e-03      -1.308530337417e-07      -1.072851423126e-11       1.811778309418e-03       6.050910986068e-08       2.501447659743e-12       1.529252665180e-01      -1.552877062302e-03      -5.173008951415e-01      -2.047802867011e-02      -1.648991470933e-03 
       2.330243192817e+02       7.174315800844e-04      -7.966550881329e-03      -1.326335078365e-07      -1.095940296702e-11       1.818607062780e-03       6.129409084926e-08       2.554107271992e-12       1.526639497351e-01      -1.552501073792e-03      -5.176659952346e-01      -2.052834404696e-02      -1.655671714646e-03 
       2.331935313359e+02       7.181085287702e-04      -8.003239410714e-03      -1.344558519438e-07      -1.119757587453e-11       1.825523878494e-03       6.209680676853e-08       2.608386014711e-12       1.524012799686e-01      -1.552120973888e-03      -5.180324706688e-01      -2.057900638407e-02      -1.662409744204e-03 
       2.333636698752e+02       7.187894123703e-04      -8.040456317105e-03      -1.363213417370e-07      -1.144331962964e-11       1.832530384486e-03       6.291778576464e-08       2.664346665547e-12       1.521372370335e-01      -1.551736698976e-03      -5.184003406418e-01      -2.063002105358e-02      -1.669206515536e-03 
       2.335347490903e+02       7.194742914460e-04      -8.078211935836e-03      -1.382313007371e-07      -1.169693432340e-11       1.839628242742e-03       6.375757512584e-08       2.722054885762e-12       1.518718003403e-01      -1.551348183972e-03      -5.187696246796e-01      -2.068139354425e-02      -1.676063006806e-03 
       2.337067834648e+02       7.201632278300e-04      -8.116516871509e-03      -1.401871024616e-07      -1.195873419062e-11       1.846819150459e-03       6.461674212377e-08       2.781579374545e-12       1.516049488844e-01      -1.550955362281e-03      -5.191403426443e-01      -2.073312946472e-02      -1.682980219077e-03 
       2.338797877840e+02       7.208562846629e-04      -8.155382007340e-03      -1.421901726869e-07      -1.222904838322e-11       1.854104841232e-03       6.549587489736e-08       2.842992032720e-12       1.513366612350e-01      -1.550558165750e-03      -5.195125147416e-01      -2.078523454700e-02      -1.689959176999e-03 
       2.340537771425e+02       7.215535264291e-04      -8.194818514903e-03      -1.442419918290e-07      -1.250822179184e-11       1.861487086285e-03       6.639558338222e-08       2.906368136488e-12       1.510669155233e-01      -1.550156524628e-03      -5.198861615292e-01      -2.083771464995e-02      -1.697000929533e-03 
       2.342287669535e+02       7.222550189959e-04      -8.234837864275e-03      -1.463440974507e-07      -1.279661591893e-11       1.868967695747e-03       6.731650028790e-08       2.971786521911e-12       1.507956894305e-01      -1.549750367509e-03      -5.202613039252e-01      -2.089057576307e-02      -1.704106550699e-03 
