# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       4.720659846179e-12       5.144860423137e-16      -2.277331839140e-14       4.679117138383e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   43       4.670370546591e-12       5.343187529564e-16      -2.358629678222e-14       4.840260694754e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   44       4.618931924142e-12       5.543035518625e-16      -2.439600713130e-14       5.000771342483e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   45       4.566238206050e-12       5.744378751998e-16      -2.520292708875e-14       5.160404253498e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   46       4.512492435997e-12       5.947029154419e-16      -2.600547195737e-14       5.318941486250e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   47       4.457893612933e-12       6.150739596112e-16      -2.680134530807e-14       5.476172265735e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   48       4.402510651143e-12       6.355242405603e-16      -2.758804502286e-14       5.631885517400e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   49       4.346270508853e-12       6.560248239973e-16      -2.836285321039e-14       5.785869889532e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   50       4.289046894222e-12       6.765460460344e-16      -2.912304905516e-14       5.937915019454e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   51       4.230982310848e-12       6.970625479477e-16      -2.986663887299e-14       6.087815685332e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   52       4.172232907447e-12       7.175494127632e-16      -3.059180678920e-14       6.235368820035e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   53       4.112868571667e-12       7.379806951198e-16      -3.129670952156e-14       6.380372444822e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   54       4.052865791755e-12       7.583293812610e-16      -3.197947678676e-14       6.522625750268e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   55       3.992169407068e-12       7.785693260019e-16      -3.263838300223e-14       6.661939291766e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   56       3.930912176683e-12       7.986817187684e-16      -3.327241140962e-14       6.798168356624e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   57       3.869237252986e-12       8.186501537836e-16      -3.388083080376e-14       6.931188027811e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   58       3.807229714359e-12       8.384588300370e-16      -3.446304344183e-14       7.060884260275e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   59       3.744912110823e-12       8.580925883017e-16      -3.501859212379e-14       7.187154355934e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   60       3.682240009680e-12       8.775369481509e-16      -3.554716727264e-14       7.309907438674e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   61       3.619154994667e-12       8.967776986973e-16      -3.604851299324e-14       7.429058484872e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   62       3.555767641902e-12       9.157994797206e-16      -3.652210459027e-14       7.544507774600e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   63       3.492207897427e-12       9.345869462963e-16      -3.696741090047e-14       7.656157649923e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   64       3.428568668597e-12       9.531252093735e-16      -3.738399272520e-14       7.763918817523e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   65       3.364903192678e-12       9.713998586317e-16      -3.777150670538e-14       7.867710619216e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   66       3.301222405442e-12       9.893969853370e-16      -3.812970919656e-14       7.967461302476e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   67       3.237492309773e-12       1.007103205199e-15      -3.845846014390e-14       8.063108290945e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   68       3.173674011800e-12       1.024505422031e-15      -3.875768119156e-14       8.154594694311e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   69       3.109859131533e-12       1.041590012018e-15      -3.902721149238e-14       8.241857412031e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
