# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   69       2.507464437103e-10       4.345272294329e-14      -7.495006441379e-13       8.241857412031e-16       2.591957945958e-11       2.506834312006e-12      -9.543648760084e-15 
   70       2.539438043713e-10       4.521706479305e-14      -8.086889629129e-13       8.324837094003e-16       2.503459896663e-11       2.443475852155e-12      -9.621118964204e-15 
   71       2.571742106737e-10       4.701172129247e-14      -8.694790736704e-13       8.403481859140e-16       2.419003976429e-11       2.382696408176e-12      -9.675152693692e-15 
   72       2.604380006021e-10       4.883543960252e-14      -9.318429699359e-13       8.477747469710e-16       2.338461341886e-11       2.324420051800e-12      -9.705476722476e-15 
   73       2.637349561081e-10       5.068687634387e-14      -9.957504893723e-13       8.547597505673e-16       2.261624028985e-11       2.268515075216e-12      -9.711926912171e-15 
   74       2.670642710584e-10       5.256459582479e-14      -1.061169308228e-12       8.613003539014e-16       2.188201253052e-11       2.214791332079e-12      -9.694453234848e-15 
   75       2.704245191836e-10       5.446706826903e-14      -1.128064935784e-12       8.673945308088e-16       2.117815708836e-11       2.162997578529e-12      -9.653124795797e-15 
   76       2.738142865753e-10       5.639275046161e-14      -1.196401697204e-12       8.730407768144e-16       2.050096693920e-11       2.112886962377e-12      -9.588597912479e-15 
   77       2.772342731859e-10       5.834034858150e-14      -1.266145901248e-12       8.782371236604e-16       1.984987262687e-11       2.064433155617e-12      -9.503607791322e-15 
   78       2.806855180964e-10       6.030860030088e-14      -1.337263242806e-12       8.829819759117e-16       1.922486621525e-11       2.017648986989e-12      -9.401759254521e-15 
   79       2.841687508384e-10       6.229619653834e-14      -1.409717880219e-12       8.872744182439e-16       1.862556587666e-11       1.972520549131e-12      -9.287102098578e-15 
   80       2.876843729698e-10       6.430178137689e-14      -1.483472450000e-12       8.911142264711e-16       1.805119874680e-11       1.929005937022e-12      -9.164145612418e-15 
   81       2.912324396498e-10       6.632395198179e-14      -1.558488081546e-12       8.945018785745e-16       1.750058377963e-11       1.887033986429e-12      -9.037873095502e-15 
   82       2.948126412150e-10       6.836125851857e-14      -1.634724411857e-12       8.974385657302e-16       1.697211460235e-11       1.846503012358e-12      -8.913756375933e-15 
   83       2.984242847547e-10       7.041220407085e-14      -1.712139600253e-12       8.999262033374e-16       1.646374237033e-11       1.807279547495e-12      -8.797770328571e-15 
   84       3.020666686582e-10       7.247523350697e-14      -1.790689277401e-12       9.019672382924e-16       1.597347079897e-11       1.769232482992e-12      -8.694994121882e-15 
   85       3.057403179582e-10       7.454869813864e-14      -1.870323159994e-12       9.035640099440e-16       1.550097310709e-11       1.732344757211e-12      -8.605116727738e-15 
   86       3.094459209532e-10       7.663088502572e-14      -1.950987899230e-12       9.047193029251e-16       1.504621294020e-11       1.696617955700e-12      -8.526209474288e-15 
   87       3.131839427982e-10       7.872002724277e-14      -2.032628093451e-12       9.054365489789e-16       1.460894761547e-11       1.662037898381e-12      -8.456063971863e-15 
   88       3.169546136853e-10       8.081430361125e-14      -2.115186284955e-12       9.057198345628e-16       1.418871958470e-11       1.628573972989e-12      -8.392182878627e-15 
   89       3.207579170234e-10       8.291183843170e-14      -2.198602956793e-12       9.055739084518e-16       1.378484789723e-11       1.596178468520e-12      -8.331770666235e-15 
   90       3.245935776186e-10       8.501070121593e-14      -2.282816529584e-12       9.050041893427e-16       1.339641966293e-11       1.564785908675e-12      -8.271724385482e-15 
   91       3.284610498543e-10       8.710890641921e-14      -2.367763358310e-12       9.040167734570e-16       1.302228151510e-11       1.534312385305e-12      -8.208624431955e-15 
   92       3.323595058710e-10       8.920441317243e-14      -2.453377729133e-12       9.026184421455e-16       1.266103107349e-11       1.504654891852e-12      -8.138725311691e-15 
   93       3.362881256011e-10       9.129518250842e-14      -2.539593528103e-12       9.008162464303e-16       1.231134806485e-11       1.475717960514e-12      -8.058871984196e-15 
   94       3.402470424432e-10       9.337935946793e-14      -2.626349541341e-12       8.986161726425e-16       1.197306319466e-11       1.447499604259e-12      -7.969426599316e-15 
