# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.693378947907e-10       8.929095812865e-15       2.183058214354e-13       0.000000000000e+00       8.179848112251e-11       8.892129540109e-12      -5.784632399770e-15 
   43       1.717602395977e-10       9.654752934347e-15       2.065160517362e-13       0.000000000000e+00       7.789145865649e-11       8.503304456505e-12      -6.046491380911e-15 
   44       1.742085630553e-10       1.041774600112e-14       1.934387104985e-13       0.000000000000e+00       7.423471280810e-11       8.139164310456e-12      -6.969673317557e-15 
   45       1.766875825625e-10       1.121732381169e-14       1.789421666361e-13       0.000000000000e+00       7.079270080467e-11       7.798019147754e-12      -8.215661454729e-15 
   46       1.791990613586e-10       1.205364410758e-14       1.629097514374e-13       0.000000000000e+00       6.756001807606e-11       7.479147050074e-12      -9.577817674691e-15 
   47       1.817417570274e-10       1.292707795487e-14       1.452183561530e-13       0.000000000000e+00       6.453290764967e-11       7.181296486786e-12      -1.086195333694e-14 
   48       1.843112378541e-10       1.383794471300e-14       1.257297646471e-13       0.000000000000e+00       6.169801012355e-11       6.902067244261e-12      -1.183992616218e-14 
   49       1.868996184259e-10       1.478651014028e-14       1.042897685865e-13       0.000000000000e+00       5.903164954832e-11       6.637828263639e-12      -1.224786414311e-14 
   50       1.894987832613e-10       1.577299439856e-14       8.077002187215e-14       0.000000000000e+00       5.650696590467e-11       6.384771436126e-12      -1.187052663812e-14 
   51       1.921117026691e-10       1.679760302436e-14       5.520905010977e-14       0.000000000000e+00       5.411925168267e-11       6.142600819784e-12      -1.082550372936e-14 
   52       1.947437314205e-10       1.786050108966e-14       2.770798711700e-14       0.000000000000e+00       5.186625823364e-11       5.911702796480e-12      -9.353089488764e-15 
   53       1.973992912969e-10       1.896180264257e-14      -1.607719293269e-15       0.000000000000e+00       4.974061357308e-11       5.692069612701e-12      -7.739110519360e-15 
   54       2.000817708329e-10       2.010156927861e-14      -3.258718086479e-14       0.000000000000e+00       4.772947751418e-11       5.483270674143e-12      -6.317203380590e-15 
   55       2.027935625242e-10       2.127980987838e-14      -6.509030126062e-14       0.000000000000e+00       4.581846042003e-11       5.284670975895e-12      -5.390709674182e-15 
   56       2.055364149570e-10       2.249648301704e-14      -9.910959406501e-14       0.000000000000e+00       4.400530951873e-11       5.096215697784e-12      -4.970422497935e-15 
   57       2.083109925465e-10       2.375149265093e-14      -1.346766539260e-13       0.000000000000e+00       4.228901850200e-11       4.917790239581e-12      -4.975679670250e-15 
   58       2.111166528997e-10       2.504468565048e-14      -1.718277710622e-13       0.000000000000e+00       4.066568693049e-11       4.748971500721e-12      -5.308202316033e-15 
   59       2.139513519142e-10       2.637585041698e-14      -2.106042603527e-13       0.000000000000e+00       3.912834148235e-11       4.589008803558e-12      -5.851240512536e-15 
   60       2.168115488765e-10       2.774471549928e-14      -2.510527904270e-13       0.000000000000e+00       3.766675720163e-11       4.436804816611e-12      -6.468718935199e-15 
