# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.34
# for k=1.02462e-05 to 1.06981 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       2.901164173824e-03      -2.356959085417e+00      -2.970664450346e+01      -2.971865141829e+01      -2.327801367690e+00      -2.486842649193e+01      -2.967100886493e+01       1.538491605116e-05       6.502580119847e-03       6.504417156081e-03      -6.748276469896e-06       5.973835223658e-03       6.494256887881e-03 
       3.013969181174e-03      -2.350739186429e+00      -3.187569169378e+01      -3.188899020587e+01      -2.313214290924e+00      -2.643116861971e+01      -3.183648627601e+01      -3.751362350687e-05       6.997236212334e-03       6.999222543577e-03      -6.150795095460e-05       6.398791687781e-03       6.988090681355e-03 
       3.127644530065e-03      -2.323361703809e+00      -3.413416263534e+01      -3.414887568920e+01      -2.278739912211e+00      -2.803682289508e+01      -3.409118242695e+01      -7.825504836192e-05       7.512259581534e-03       7.514403843342e-03      -9.863329777831e-05       6.837774664444e-03       7.502262481733e-03 
       3.242116832971e-03      -2.285372590964e+00      -3.648137129205e+01      -3.649762338264e+01      -2.236319203300e+00      -2.968374465399e+01      -3.643441821016e+01      -8.846602026965e-05       8.047493801301e-03       8.049803698132e-03      -1.016487374955e-04       7.290307050811e-03       8.036634143081e-03 
       3.357319732307e-03      -2.251457381446e+00      -3.891657876490e+01      -3.893449478829e+01      -2.200885603216e+00      -3.137025248144e+01      -3.886546405726e+01      -6.293537105590e-05       8.602770187284e-03       8.605252280822e-03      -6.821980917559e-05       7.755897265763e-03       8.591039663984e-03 
       3.473193236600e-03      -2.234090691706e+00      -4.143900218012e+01      -4.145870703898e+01      -2.183988891209e+00      -3.309462216392e+01      -4.138354392089e+01      -1.276436553863e-05       9.177909817206e-03       9.180569535613e-03      -1.202293107901e-05       8.234044221906e-03       9.165284259982e-03 
       3.589683101413e-03      -2.238128801503e+00      -4.404782254440e+01      -4.406944156532e+01      -2.188900466268e+00      -3.485508480751e+01      -4.398783925223e+01       3.867477797387e-05       9.772725420516e-03       9.775567283273e-03       4.253609607855e-05       8.724242517355e-03       9.759151522234e-03 
       3.706740258709e-03      -2.258707711949e+00      -4.674219041469e+01      -4.676585060054e+01      -2.209347662226e+00      -3.664982825416e+01      -4.667749376656e+01       6.572181065390e-05       1.038702284682e-02       1.039005083696e-02       7.084433763459e-05       9.225987297956e-03       1.037241664810e-02 
       3.824320295499e-03      -2.283407817072e+00      -4.952123092436e+01      -4.954706288464e+01      -2.232441083731e+00      -3.847700277451e+01      -4.945162110175e+01       5.221624408301e-05       1.102060241012e-02       1.102382038759e-02       5.931284214855e-05       9.738778785832e-03       1.100486112800e-02 
       3.942382980698e-03      -2.297778506375e+00      -5.238404799119e+01      -5.241218833147e+01      -2.244491512966e+00      -4.033473023764e+01      -5.230931425418e+01      -2.473703818731e-07       1.167326000655e-02       1.167667205804e-02       1.211277830231e-05       1.026212616314e-02       1.165628272398e-02 
       4.060891837938e-03      -2.291807926049e+00      -5.532972817045e+01      -5.536032202560e+01      -2.237108354522e+00      -4.222111622535e+01      -5.524965504339e+01      -7.171413779188e-05       1.234478805359e-02       1.234839871262e-02      -5.001612357838e-05       1.079555070842e-02       1.232649635277e-02 
       4.179813761357e-03      -2.264465179752e+00      -5.835734370959e+01      -5.839054718210e+01      -2.210838016348e+00      -4.413426380611e+01      -5.827172079010e+01      -1.317574713602e-04       1.303497615064e-02       1.303879048010e-02      -9.876820615944e-05       1.133858802473e-02       1.301532520281e-02 
       4.299118671030e-03      -2.224267446893e+00      -6.146595593302e+01      -6.150193809186e+01      -2.174717362259e+00      -4.607228873320e+01      -6.137458759679e+01      -1.527729457943e-04       1.374361171369e-02       1.374763529415e-02      -1.112350198331e-04       1.189078956362e-02       1.372258619232e-02 
       4.418779204605e-03      -2.185585611865e+00      -6.465461853287e+01      -6.469356283539e+01      -2.141983955958e+00      -4.803333481854e+01      -6.455732987339e+01      -1.228281803031e-04       1.447048056657e-02       1.447471945735e-02      -8.086546960378e-05       1.245172344364e-02       1.444807650898e-02 
       4.538770441734e-03      -2.162315908537e+00      -6.792237998830e+01      -6.796448497141e+01      -2.123944390788e+00      -5.001558788771e+01      -6.781901681353e+01      -5.204241535391e-05       1.521536733628e-02       1.521982806265e-02      -2.110440315263e-05       1.302097447035e-02       1.519156771172e-02 
       4.659069658046e-03      -2.161742684456e+00      -7.126828681722e+01      -7.131376606485e+01      -2.124837373324e+00      -5.201728900400e+01      -7.115871008335e+01       3.085597511604e-05       1.597805612180e-02       1.598274570092e-02       4.035082267154e-05       1.359814382148e-02       1.595281120003e-02 
       4.779656105616e-03      -2.181342606570e+00      -7.469138458391e+01      -7.474046611193e+01      -2.140046552476e+00      -5.403674402133e+01      -7.457546201693e+01       9.071138916873e-05       1.675833072847e-02       1.676325670040e-02       7.430660643190e-05       1.418284785886e-02       1.673155260099e-02 
       4.900510817105e-03      -2.209956388662e+00      -7.819072131292e+01      -7.824364629650e+01      -2.158443373246e+00      -5.607233252942e+01      -7.806831982659e+01       1.015999312008e-04       1.755597549069e-02       1.756114589330e-02       6.397467079624e-05       1.477471647366e-02       1.752754982588e-02 
       5.021616431010e-03      -2.232774360594e+00      -8.176534686613e+01      -8.182236820591e+01      -2.167707940822e+00      -5.812251172968e+01      -8.163632923946e+01       5.880250780443e-05       1.837077523292e-02       1.837619846737e-02       1.335489172484e-05       1.537339041992e-02       1.834058533792e-02 
