# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.711233211199e-10       9.379673291654e-15       1.866485944071e-13       5.275014202366e-16       7.831084338988e-11       9.022349092538e-12      -8.201043654316e-15 
   43       1.735563562805e-10       1.011799981039e-14       1.735029508419e-13       5.465113753724e-16       7.455793700675e-11       8.640526490675e-12      -7.399501369341e-15 
   44       1.760074719734e-10       1.089352209865e-14       1.590306958246e-13       5.655555458515e-16       7.104588555959e-11       8.281449464491e-12      -7.032060784007e-15 
   45       1.784666370258e-10       1.170570114799e-14       1.431807049401e-13       5.846147970529e-16       6.774045883896e-11       7.938576904448e-12      -7.056847371431e-15 
   46       1.809380429960e-10       1.255475612476e-14       1.258697170870e-13       6.036672313849e-16       6.463642680000e-11       7.611580738417e-12      -7.382863005811e-15 
   47       1.834287798124e-10       1.344107834342e-14       1.069965774056e-13       6.226895636108e-16       6.173015472164e-11       7.301374129109e-12      -7.887342147189e-15 
   48       1.859444330189e-10       1.436500773340e-14       8.644714276809e-14       6.416576112149e-16       5.900878254784e-11       7.008190834149e-12      -8.421434486026e-15 
   49       1.884889108890e-10       1.532683082969e-14       6.409348105745e-14       6.605462439593e-16       5.644953900685e-11       6.731529165544e-12      -8.808753757644e-15 
   50       1.910643945921e-10       1.632676239433e-14       3.982473228536e-14       6.793306918353e-16       5.402659402466e-11       6.470431572113e-12      -8.891048255314e-15 
   51       1.936715738378e-10       1.736488906143e-14       1.365142517799e-14       6.979910044892e-16       5.173539998107e-11       6.224542867185e-12      -8.683193684165e-15 
   52       1.963091763514e-10       1.844120692190e-14      -1.437190794767e-14       7.165087150637e-16       4.957377202546e-11       5.993242375351e-12      -8.257762902237e-15 
   53       1.989736872834e-10       1.955563384195e-14      -4.417524532696e-14       7.348656007605e-16       4.753460397141e-11       5.775294123136e-12      -7.702329389302e-15 
   54       2.016591821149e-10       2.070800668341e-14      -7.567238649996e-14       7.530436963220e-16       4.560553715913e-11       5.568806592480e-12      -7.120233553010e-15 
   55       2.043597117251e-10       2.189812149001e-14      -1.087810038480e-13       7.710254481347e-16       4.377272634629e-11       5.371772375893e-12      -6.610051540248e-15 
   56       2.070775342305e-10       2.312587210465e-14      -1.434902093812e-13       7.887941904845e-16       4.203399151816e-11       5.183936333567e-12      -6.196273424058e-15 
   57       2.098166354321e-10       2.439114111882e-14      -1.798085657201e-13       8.063338112271e-16       4.038835325605e-11       5.005321031671e-12      -5.882746235545e-15 
   58       2.125802896335e-10       2.569375884206e-14      -2.177449321631e-13       8.236286400804e-16       3.883205418048e-11       4.835670232748e-12      -5.672400572215e-15 
   59       2.153709919816e-10       2.703350219631e-14      -2.573085835215e-13       8.406634675839e-16       3.735838743806e-11       4.674431242769e-12      -5.567187131595e-15 
   60       2.181903908064e-10       2.841009361021e-14      -2.985093289543e-13       8.574235640598e-16       3.595752518853e-11       4.520737258201e-12      -5.568013244861e-15 
   61       2.210395744866e-10       2.982318669900e-14      -3.413562326541e-13       8.738953460978e-16       3.461924499517e-11       4.373663804976e-12      -5.672397195825e-15 
   62       2.239201603547e-10       3.127232204940e-14      -3.858531715071e-13       8.900685079327e-16       3.334221212821e-11       4.233105254249e-12      -5.866959496980e-15 
   63       2.268333312575e-10       3.275695950298e-14      -4.320024866392e-13       9.059344042998e-16       3.212648590318e-11       4.099064619935e-12      -6.133125907274e-15 
   64       2.297794473050e-10       3.427648900004e-14      -4.798063665736e-13       9.214854838498e-16       3.097072764162e-11       3.971388048986e-12      -6.449127734656e-15 
   65       2.327579894602e-10       3.583022905470e-14      -5.292669217036e-13       9.367153286544e-16       2.987212110639e-11       3.849755865188e-12      -6.789865956760e-15 
   66       2.357675031274e-10       3.741742522987e-14      -5.803862587654e-13       9.516186937120e-16       2.882629293687e-11       3.733673612948e-12      -7.126775341581e-15 
   67       2.388055417420e-10       3.903724861235e-14      -6.331665553109e-13       9.661915464536e-16       2.782723308421e-11       3.622463101083e-12      -7.427688568162e-15 
   68       2.418696963936e-10       4.068882384171e-14      -6.876057425529e-13       9.804304962893e-16       2.686889807294e-11       3.515444248364e-12      -7.664569153666e-15 
   69       2.449610530538e-10       4.237132320081e-14      -7.436833716328e-13       9.943308607168e-16       2.595057587438e-11       3.412543427088e-12      -7.838833477122e-15 
   70       2.480813377537e-10       4.408388893858e-14      -8.013720041139e-13       1.007888276525e-15       2.507247015892e-11       3.313792862965e-12      -7.960939139364e-15 
   71       2.512318644100e-10       4.582560464771e-14      -8.606413130492e-13       1.021099298558e-15       2.423407778174e-11       3.219146736649e-12      -8.043034334115e-15 
   72       2.544135061904e-10       4.759549449557e-14      -9.214580451357e-13       1.033961423624e-15       2.343415225718e-11       3.128477107359e-12      -8.099023216911e-15 
