# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       3.828528920267e+09       5.154808749817e-17       1.210176287714e-04       3.163613246958e+13       1.419596741620e+04       3.707943105078e-06       5.434967181829e+13       6.986955787405e-05       5.915963163122e+26       1.385516470488e+20       7.349044099885e+20       1.361291108307e+26       3.694949733521e-08       2.731185770338e+26       1.000844877633e+27       3.661316020631e-09       1.999999389097e+00 
       3.801915511638e+09       5.227228647409e-17       1.218647521455e-04       3.119783419296e+13       1.419596741536e+04       3.733898706630e-06       5.397186873334e+13       7.035864465084e-05       5.753174924391e+26       1.356823263500e+20       7.196849847408e+20       1.323832764532e+26       3.694949733521e-08       2.656032340721e+26       9.733048583316e+26       3.712753833607e-09       1.999999384820e+00 
       3.775487101877e+09       5.300665971921e-17       1.227178054251e-04       3.076560825784e+13       1.419596741450e+04       3.760035997391e-06       5.359669188631e+13       7.085115503325e-05       5.594866093311e+26       1.328724275451e+20       7.047807445725e+20       1.287405153647e+26       3.694949733521e-08       2.582946891261e+26       9.465226514751e+26       3.764914296083e-09       1.999999380514e+00 
       3.749242404994e+09       5.375135017177e-17       1.235768304468e-04       3.033937053582e+13       1.419596741364e+04       3.786356249184e-06       5.322412302134e+13       7.134711298652e-05       5.440913411022e+26       1.301207200427e+20       6.901851621913e+20       1.251979913205e+26       3.694949733521e-08       2.511872517811e+26       9.204774045096e+26       3.817807560556e-09       1.999999376178e+00 
       3.723180143939e+09       5.450650277817e-17       1.244418672286e-04       2.991903806403e+13       1.419596741278e+04       3.812860742738e-06       5.285414400946e+13       7.184654264360e-05       5.291197010348e+26       1.274259987361e+20       6.758918454816e+20       1.217529461202e+26       3.694949733521e-08       2.442753882040e+26       8.951488386769e+26       3.871443922152e-09       1.999999371811e+00 
       3.697299050538e+09       5.527226452117e-17       1.253129612451e-04       2.950452902902e+13       1.419596741191e+04       3.839550767743e-06       5.248673684770e+13       7.234946830641e-05       5.145600322475e+26       1.247870834757e+20       6.618945347042e+20       1.184026974602e+26       3.694949733521e-08       2.375537168351e+26       8.705172332244e+26       3.925833820637e-09       1.999999367414e+00 
       3.671597865432e+09       5.604878444847e-17       1.261901506950e-04       2.909576275081e+13       1.419596741103e+04       3.866427622921e-06       5.212188365827e+13       7.285591444694e-05       5.004009986183e+26       1.222028185521e+20       6.481870997557e+20       1.151446368451e+26       3.694949733521e-08       2.310170041979e+26       8.465634100513e+26       3.980987842442e-09       1.999999362986e+00 
       3.646075338018e+09       5.683621370176e-17       1.270734828722e-04       2.869265966717e+13       1.419596741015e+04       3.893492616082e-06       5.175956668764e+13       7.336590570853e-05       4.866315759591e+26       1.196720721899e+20       6.347635374831e+20       1.119762275573e+26       3.694949733521e-08       2.246601608242e+26       8.232687187761e+26       4.036916722729e-09       1.999999358527e+00 
       3.620730226386e+09       5.763470554611e-17       1.279629959754e-04       2.829514131818e+13       1.419596740926e+04       3.920747064193e-06       5.139976830568e+13       7.387946690699e-05       4.732410434316e+26       1.171937360521e+20       6.216179690553e+20       1.088950026810e+26       3.694949733521e-08       2.184782372915e+26       8.006150222158e+26       4.093631347476e-09       1.999999354036e+00 
       3.595561297257e+09       5.844441539979e-17       1.288587372983e-04       2.790313033091e+13       1.419596740836e+04       3.948192293437e-06       5.104247100483e+13       7.439662303185e-05       4.602189752006e+26       1.147667247548e+20       6.087446373881e+20       1.058985631824e+26       3.694949733521e-08       2.124664203697e+26       7.785846822640e+26       4.151142755600e-09       1.999999349514e+00 
       3.570567325928e+09       5.926550086458e-17       1.297607486777e-04       2.751655040441e+13       1.419596740746e+04       3.975829639284e-06       5.068765739921e+13       7.491739924757e-05       4.475552323162e+26       1.123899753916e+20       5.961379046231e+20       1.029845760410e+26       3.694949733521e-08       2.066200292731e+26       7.571605461582e+26       4.209462141101e-09       1.999999344961e+00 
       3.545747096207e+09       6.009812175637e-17       1.306690737692e-04       2.713532629479e+13       1.419596740655e+04       4.003660446548e-06       5.033531022383e+13       7.544182089475e-05       4.352399548200e+26       1.100624470682e+20       5.837922496585e+20       1.001507724337e+26       3.694949733521e-08       2.009345120161e+26       7.363259331245e+26       4.268600855246e-09       1.999999340376e+00 
       3.521099400357e+09       6.094244013633e-17       1.315837562288e-04       2.675938380064e+13       1.419596740564e+04       4.031686069460e-06       4.998541233367e+13       7.596991349139e-05       4.232635540674e+26       1.077831204467e+20       5.717022657311e+20       9.739494596821e+25       3.694949733521e-08       1.954054418692e+26       7.160646213901e+26       4.328570408774e-09       1.999999335758e+00 
       3.496623039036e+09       6.179862034240e-17       1.325048415310e-04       2.638864974858e+13       1.419596740472e+04       4.059907871730e-06       4.963794670293e+13       7.650170273410e-05       4.116167052627e+26       1.055509972991e+20       5.598626580487e+20       9.471495096479e+25       3.694949733521e-08       1.900285139121e+26       6.963608355533e+26       4.389382474139e-09       1.999999331109e+00 
       3.472316821240e+09       6.266682902132e-17       1.334323751507e-04       2.602305197897e+13       1.419596740379e+04       4.088327226613e-06       4.929289642414e+13       7.703721449939e-05       4.002903401985e+26       1.033651000700e+20       5.482682414708e+20       9.210870078606e+25       3.694949733521e-08       1.847995416823e+26       6.771992343002e+26       4.451048887781e-09       1.999999326427e+00 
       3.448179564242e+09       6.354723516105e-17       1.343664025626e-04       2.566251933191e+13       1.419596740285e+04       4.116945516976e-06       4.895024470737e+13       7.757647484486e-05       3.892756401953e+26       1.012244714486e+20       5.369139382381e+20       8.957416621211e+25       3.694949733521e-08       1.797144539148e+26       6.585648984606e+26       4.513581652429e-09       1.999999321712e+00 
       3.424210093540e+09       6.444001012365e-17       1.353069674224e-04       2.530698163337e+13       1.419596740191e+04       4.145764135369e-06       4.860997487939e+13       7.811951001057e-05       3.785640292350e+26       9.912817394957e+19       5.257947757487e+20       8.710937386067e+25       3.694949733521e-08       1.747692913732e+26       6.404433193918e+26       4.576992939440e-09       1.999999316964e+00 
       3.400407242793e+09       6.534532767865e-17       1.362541152048e-04       2.495636968154e+13       1.419596740097e+04       4.174784484088e-06       4.827207038289e+13       7.866634642021e-05       3.681471672840e+26       9.707528950212e+19       5.149058843803e+20       8.471240465053e+25       3.694949733521e-08       1.699602037660e+26       6.228203876818e+26       4.641295091166e-09       1.999999312182e+00 
       3.376769853769e+09       6.626336403687e-17       1.372078950226e-04       2.461061523336e+13       1.419596740001e+04       4.204007975244e-06       4.793651477564e+13       7.921701068247e-05       3.580169437997e+26       9.506491904825e+19       5.042424953574e+20       8.238139230747e+25       3.694949733521e-08       1.652834467498e+26       6.056823821644e+26       4.706500623353e-09       1.999999307368e+00 
       3.353296776287e+09       6.719429788471e-17       1.381683487125e-04       2.426965099122e+13       1.419596739905e+04       4.233436030835e-06       4.760329172971e+13       7.977152959227e-05       3.481654714153e+26       9.309618214893e+19       4.937999386629e+20       8.011452191107e+25       3.694949733521e-08       1.607353790132e+26       5.890159592357e+26       4.772622227586e-09       1.999999302519e+00 
       3.329986868162e+09       6.813831041892e-17       1.391355272062e-04       2.393341058989e+13       1.419596739808e+04       4.263070082813e-06       4.727238503068e+13       8.032993013213e-05       3.385850797989e+26       9.116821659844e+19       4.835736409931e+20       7.791002848171e+25       3.694949733521e-08       1.563124594420e+26       5.728081424644e+26       4.839672773750e-09       1.999999297637e+00 
       3.306838995149e+09       6.909558538192e-17       1.401094759785e-04       2.360182858359e+13       1.419596739711e+04       4.292911573150e-06       4.694377857682e+13       8.089223947341e-05       3.292683096815e+26       8.928017804684e+19       4.735591237545e+20       7.576619560628e+25       3.694949733521e-08       1.520112443619e+26       5.570463124891e+26       4.907665312539e-09       1.999999292720e+00 
       3.283852030885e+09       7.006630909748e-17       1.410902423231e-04       2.327484043323e+13       1.419596739613e+04       4.322961953917e-06       4.661745637835e+13       8.145848497770e-05       3.202079070492e+26       8.743123963017e+19       4.637520011028e+20       7.368135410187e+25       3.694949733521e-08       1.478283848578e+26       5.417181971922e+26       4.976613077998e-09       1.999999287769e+00 
       3.261024856839e+09       7.105067050707e-17       1.420778735337e-04       2.295238249388e+13       1.419596739514e+04       4.353222687345e-06       4.629340255663e+13       8.202869419811e-05       3.113968174951e+26       8.562059160832e+19       4.541479780216e+20       7.165388071608e+25       3.694949733521e-08       1.437606241656e+26       5.268118621454e+26       5.046529490096e-09       1.999999282784e+00 
       3.238356362256e+09       7.204886120657e-17       1.430724187230e-04       2.263439200238e+13       1.419596739415e+04       4.383695245904e-06       4.597160134341e+13       8.260289488060e-05       3.028281807267e+26       8.384744101040e+19       4.447428484418e+20       6.968219686318e+25       3.694949733521e-08       1.398047951370e+26       5.123157013172e+26       5.117428157338e-09       1.999999277763e+00 
       3.215845444099e+09       7.306107548361e-17       1.440739251848e-04       2.232080706509e+13       1.419596739315e+04       4.414381112369e-06       4.565203708003e+13       8.318111496539e-05       2.944953252249e+26       8.211101128747e+19       4.355324933995e+20       6.776476739504e+25       3.694949733521e-08       1.359578177733e+26       4.982184280368e+26       5.189322879415e-09       1.999999272707e+00 
       3.193491007003e+09       7.408751035534e-17       1.450824420317e-04       2.201156664588e+13       1.419596739214e+04       4.445281779896e-06       4.533469421669e+13       8.376338258825e-05       2.863917630492e+26       8.041054197245e+19       4.265128792320e+20       6.590009940586e+25       3.694949733521e-08       1.322166968277e+26       4.845090662062e+26       5.262227649891e-09       1.999999267616e+00 
       3.171291963213e+09       7.512836560682e-17       1.460980183765e-04       2.170661055425e+13       1.419596739112e+04       4.476398752092e-06       4.501955731169e+13       8.434972608192e-05       2.785111847862e+26       7.874528834707e+19       4.176800558112e+20       6.408674106980e+25       3.694949733521e-08       1.285785194725e+26       4.711769417539e+26       5.336156658923e-09       1.999999262490e+00 
       3.149247232537e+09       7.618384382990e-17       1.471207051509e-04       2.140587943358e+13       1.419596739010e+04       4.507733543090e-06       4.470661103066e+13       8.494017397745e-05       2.708474546374e+26       7.711452111573e+19       4.090301548139e+20       6.232328051057e+25       3.694949733521e-08       1.250404530321e+26       4.582116743248e+26       5.411124296028e-09       1.999999257327e+00 
       3.127355742294e+09       7.725415046261e-17       1.481505496486e-04       2.110931474959e+13       1.419596738907e+04       4.539287677621e-06       4.439584014582e+13       8.553475500562e-05       2.633946056416e+26       7.551752608609e+19       4.005593880276e+20       6.060834470218e+25       3.694949733521e-08       1.215997427767e+26       4.456031691974e+26       5.487145152878e-09       1.999999252128e+00 
       3.105616427255e+09       7.833949382920e-17       1.491876028012e-04       2.081685877899e+13       1.419596738803e+04       4.571062691090e-06       4.408722953525e+13       8.613349809833e-05       2.561468350291e+26       7.395360385631e+19       3.922640456912e+20       5.894059839988e+25       3.694949733521e-08       1.182537097779e+26       4.333416094246e+26       5.564234026146e-09       1.999999246893e+00 
       3.084028229600e+09       7.944008518066e-17       1.502319155406e-04       2.052845459819e+13       1.419596738699e+04       4.603060129649e-06       4.378076418215e+13       8.673643238998e-05       2.490984997039e+26       7.242206950874e+19       3.841404948706e+20       5.731874310057e+25       3.694949733521e-08       1.149997488228e+26       4.214174481898e+26       5.642405920382e-09       1.999999241622e+00 
       3.062590098861e+09       8.055613873585e-17       1.512835387985e-04       2.024404607222e+13       1.419596738594e+04       4.635281550274e-06       4.347642917411e+13       8.734358721893e-05       2.422441118495e+26       7.092225230994e+19       3.761851778675e+20       5.574151603175e+25       3.694949733521e-08       1.118353263854e+26       4.098214013741e+26       5.721676050934e-09       1.999999236313e+00 
       3.041300991870e+09       8.168787172317e-17       1.523425235064e-04       1.996357784385e+13       1.419596738488e+04       4.667728520840e-06       4.317420970238e+13       8.795499212891e-05       2.355783346568e+26       6.945349541699e+19       3.683946106615e+20       5.420768916836e+25       3.694949733521e-08       1.087579786543e+26       3.985444403276e+26       5.802059846911e-09       1.999999230967e+00 
       3.020159872713e+09       8.283550442288e-17       1.534089205961e-04       1.968699532279e+13       1.419596738381e+04       4.700402620196e-06       4.287409106113e+13       8.857067687044e-05       2.290959781682e+26       6.801515558975e+19       3.607653813841e+20       5.271606827663e+25       3.694949733521e-08       1.057653096143e+26       3.875777848397e+26       5.883572954185e-09       1.999999225584e+00 
       2.999165712677e+09       8.399926020995e-17       1.544827828184e-04       1.941424467505e+13       1.419596738274e+04       4.733305438243e-06       4.257605864678e+13       8.919067140230e-05       2.227919952371e+26       6.660660290921e+19       3.532941488244e+20       5.126549198424e+25       3.694949733521e-08       1.028549891808e+26       3.769128963028e+26       5.966231238436e-09       1.999999220163e+00 
       2.978317490198e+09       8.517936559752e-17       1.555641629238e-04       1.914527281248e+13       1.419596738166e+04       4.766438576012e-06       4.228009795726e+13       8.981500589299e-05       2.166614775981e+26       6.522722050162e+19       3.459776409662e+20       4.985483087613e+25       3.694949733521e-08       1.000247513854e+26       3.665414710644e+26       6.050050788243e-09       1.999999214704e+00 
       2.957614190815e+09       8.637605028106e-17       1.566531118442e-04       1.888002738244e+13       1.419596738057e+04       4.799803645741e-06       4.198619459130e+13       9.044371072217e-05       2.106996520455e+26       6.387640426828e+19       3.388126535546e+20       4.848298661505e+25       3.694949733521e-08       9.727239261208e+25       3.564554339616e+26       6.135047918209e-09       1.999999209207e+00 
       2.937054807117e+09       8.758954718298e-17       1.577496823302e-04       1.861845675758e+13       1.419596737947e+04       4.833402270954e-06       4.169433424775e+13       9.107681648218e-05       2.049018767167e+26       6.255356262103e+19       3.317960486929e+20       4.714889108650e+25       3.694949733521e-08       9.459576988119e+25       3.466469320340e+26       6.221239172145e-09       1.999999203672e+00 
       2.916638338699e+09       8.882009249805e-17       1.588539307704e-04       1.836051002585e+13       1.419596737837e+04       4.867236086540e-06       4.140450272485e+13       9.171435397949e-05       1.992636374784e+26       6.125811622313e+19       3.249247534683e+20       4.585150556702e+25       3.694949733521e-08       9.199279918094e+25       3.371083284092e+26       6.308641326283e-09       1.999999198097e+00 
       2.896363792106e+09       9.006792573931e-17       1.599659080966e-04       1.810613698051e+13       1.419596737725e+04       4.901306738830e-06       4.111668591959e+13       9.235635423622e-05       1.937805444115e+26       5.998949773556e+19       3.181957586064e+20       4.458981991549e+25       3.694949733521e-08       8.946145384481e+25       3.278321963571e+26       6.397271392544e-09       1.999999192484e+00 
       2.876230180793e+09       9.133328978474e-17       1.610856688785e-04       1.785528811045e+13       1.419596737613e+04       4.935615885682e-06       4.083086982699e+13       9.300284849163e-05       1.884483283935e+26       5.874715156854e+19       3.116061171526e+20       4.336285178659e+25       3.694949733521e-08       8.699976297365e+25       3.188113135070e+26       6.487146621851e-09       1.999999186831e+00 
       2.856236525070e+09       9.261643092450e-17       1.622132676857e-04       1.760791459046e+13       1.419596737501e+04       4.970165196557e-06       4.054704053939e+13       9.365386820369e-05       1.832628377743e+26       5.753053363823e+19       3.051529431825e+20       4.216964586600e+25       3.694949733521e-08       8.460580990108e+25       3.100386562248e+26       6.578284507482e-09       1.999999181139e+00 
       2.836381852058e+09       9.391759890888e-17       1.633487609070e-04       1.736396827180e+13       1.419596737387e+04       5.004956352604e-06       4.026518424585e+13       9.430944505053e-05       1.782200351437e+26       5.633911112842e+19       2.988334105370e+20       4.100927312657e+25       3.694949733521e-08       8.227773070121e+25       3.015073941440e+26       6.670702788481e-09       1.999999175407e+00 
       2.816665195641e+09       9.523704699691e-17       1.644922012929e-04       1.712340167279e+13       1.419596737273e+04       5.039991046738e-06       3.998528723141e+13       9.496961093207e-05       1.733159941882e+26       5.517236225723e+19       2.926447515852e+20       3.988083010498e+25       3.694949733521e-08       8.001371273738e+25       2.932108848477e+26       6.764419453105e-09       1.999999169635e+00 
       2.797085596418e+09       9.657503200565e-17       1.656436470512e-04       1.688616796958e+13       1.419596737158e+04       5.075270983727e-06       3.970733587645e+13       9.563439797149e-05       1.685468966338e+26       5.402977604853e+19       2.865842560122e+20       3.878343819830e+25       3.694949733521e-08       7.781199325084e+25       2.851426686970e+26       6.859452742329e-09       1.999999163823e+00 
       2.777642101659e+09       9.793181436018e-17       1.668031509325e-04       1.665222098705e+13       1.419596737042e+04       5.110797880270e-06       3.943131665604e+13       9.630383851685e-05       1.639090292731e+26       5.291085210822e+19       2.806492696321e+20       3.771624297993e+25       3.694949733521e-08       7.567085798829e+25       2.772964638014e+26       6.955821153394e-09       1.999999157969e+00 
       2.758333765254e+09       9.930765814430e-17       1.679707729636e-04       1.642151518977e+13       1.419596736925e+04       5.146573465084e-06       3.915721613925e+13       9.697796514265e-05       1.593987810739e+26       5.181510040505e+19       2.748371932255e+20       3.667841353433e+25       3.694949733521e-08       7.358863986716e+25       2.696661611277e+26       7.053543443409e-09       1.999999152075e+00 
       2.739159647673e+09       1.007028311519e-16       1.691465677141e-04       1.619400567320e+13       1.419596736807e+04       5.182599478987e-06       3.888502098851e+13       9.765681065141e-05       1.550126403684e+26       5.074204105603e+19       2.691454814013e+20       3.566914181009e+25       3.694949733521e-08       7.156371767761e+25       2.622458197436e+26       7.152638633002e-09       1.999999146140e+00 
       2.720118815914e+09       1.021176049391e-16       1.703305933916e-04       1.596964815493e+13       1.419596736689e+04       5.218877674982e-06       3.861471795897e+13       9.834040807526e-05       1.507471921183e+26       4.969120411624e+19       2.635716414818e+20       3.468764199076e+25       3.694949733521e-08       6.959451482027e+25       2.550296621922e+26       7.253126010020e-09       1.999999140163e+00 
       2.701210343462e+09       1.035522548772e-16       1.715229082038e-04       1.574839896603e+13       1.419596736570e+04       5.255409818344e-06       3.834629389787e+13       9.902879067755e-05       1.465991152563e+26       4.866212937305e+19       2.581132324114e+20       3.373314988302e+25       3.694949733521e-08       6.767949807870e+25       2.480120699934e+26       7.355025133286e-09       1.999999134144e+00 
       2.682433310243e+09       1.050070602061e-16       1.727235667204e-04       1.553021504260e+13       1.419596736450e+04       5.292197686704e-06       3.807973574384e+13       9.972199195448e-05       1.425651801000e+26       4.765436614455e+19       2.527678636869e+20       3.280492232170e+25       3.694949733521e-08       6.581717642564e+25       2.411875792696e+26       7.458355836403e-09       1.999999128083e+00 
       2.663786802577e+09       1.064823040887e-16       1.739326326060e-04       1.531505391735e+13       1.419596736329e+04       5.329243070138e-06       3.781503052634e+13       1.004200456367e-04       1.386422458376e+26       4.666747308217e+19       2.475331943115e+20       3.190223659113e+25       3.694949733521e-08       6.400609986211e+25       2.345508764915e+26       7.563138231617e-09       1.999999121979e+00 
       2.645269913137e+09       1.079782736661e-16       1.751501604303e-04       1.510287371135e+13       1.419596736207e+04       5.366547771250e-06       3.755216536496e+13       1.011229856911e-04       1.348272580822e+26       4.570101797741e+19       2.424069317684e+20       3.102438986247e+25       3.694949733521e-08       6.224485828839e+25       2.280967943410e+26       7.669392713730e-09       1.999999115833e+00 
       2.626881740903e+09       1.094952601135e-16       1.763762102200e-04       1.489363312587e+13       1.419596736084e+04       5.404113605265e-06       3.729112746886e+13       1.018308463221e-04       1.311172464940e+26       4.475457757256e+19       2.373868310180e+20       3.017069864642e+25       3.694949733521e-08       6.053208040620e+25       2.218203076880e+26       7.777139964070e-09       1.999999109644e+00 
       2.608621391118e+09       1.110335586967e-16       1.776108438207e-04       1.468729143435e+13       1.419596735961e+04       5.441942400113e-06       3.703190413609e+13       1.025436619737e-04       1.275093224670e+26       4.382773737529e+19       2.324706935138e+20       2.934049826114e+25       3.694949733521e-08       5.886643265095e+25       2.157165296775e+26       7.886400954517e-09       1.999999103412e+00 
       2.590487975244e+09       1.125934688299e-16       1.788541194401e-04       1.448380847448e+13       1.419596735837e+04       5.480035996519e-06       3.677448275299e+13       1.032614673311e-04       1.240006768807e+26       4.292009147719e+19       2.276563662400e+20       2.853314231468e+25       3.694949733521e-08       5.724661815344e+25       2.097807079253e+26       7.997196951585e-09       1.999999097135e+00 
       2.572480610920e+09       1.141752941334e-16       1.801060971047e-04       1.428314464035e+13       1.419596735711e+04       5.518396248095e-06       3.651885079362e+13       1.039842973221e-04       1.205885779125e+26       4.203124237593e+19       2.229417407682e+20       2.774800220171e+25       3.694949733521e-08       5.567137573014e+25       2.040082208173e+26       8.109549520560e-09       1.999999090815e+00 
       2.554598421918e+09       1.157793424935e-16       1.813668404793e-04       1.408526087480e+13       1.419596735585e+04       5.557025021426e-06       3.626499581907e+13       1.047121871191e-04       1.172703689104e+26       4.116080080124e+19       2.183247523346e+20       2.698446661410e+25       3.694949733521e-08       5.413947890124e+25       1.983945739113e+26       8.223480529697e-09       1.999999084451e+00 
       2.536840538104e+09       1.174059261216e-16       1.826364077715e-04       1.389011866175e+13       1.419596735458e+04       5.595924196165e-06       3.601290547691e+13       1.054451721407e-04       1.140434663252e+26       4.030838554439e+19       2.138033789353e+20       2.624194106494e+25       3.694949733521e-08       5.264973493567e+25       1.929353964376e+26       8.339012154481e-09       1.999999078042e+00 
       2.519206095389e+09       1.190553616156e-16       1.839148626459e-04       1.369768001876e+13       1.419596735331e+04       5.635095665120e-06       3.576256750058e+13       1.061832880534e-04       1.109053576988e+26       3.947362329126e+19       2.093756404408e+20       2.551984742570e+25       3.694949733521e-08       5.120098392251e+25       1.876264378962e+26       8.456166881937e-09       1.999999071589e+00 
       2.501694235691e+09       1.207279700212e-16       1.852022651292e-04       1.350790748958e+13       1.419596735202e+04       5.674541334353e-06       3.551396970880e+13       1.069265707734e-04       1.078535997074e+26       3.865614845883e+19       2.050395977289e+20       2.481762347605e+25       3.694949733521e-08       4.979209786783e+25       1.824635647470e+26       8.574967515010e-09       1.999999065090e+00 
       2.484304106895e+09       1.224240768945e-16       1.864986807050e-04       1.332076413692e+13       1.419596735072e+04       5.714263123265e-06       3.526710000495e+13       1.076750564682e-04       1.048858162600e+26       3.785560303509e+19       2.007933518355e+20       2.413472246619e+25       3.694949733521e-08       4.842197981645e+25       1.774427571916e+26       8.695437177005e-09       1.999999058545e+00 
       2.467034862808e+09       1.241440123653e-16       1.878041712189e-04       1.313621353524e+13       1.419596734942e+04       5.754262964693e-06       3.502194637649e+13       1.084287815587e-04       1.019996966477e+26       3.707163642224e+19       1.966350431229e+20       2.347061269110e+25       3.694949733521e-08       4.708956299787e+25       1.725601060433e+26       8.817599316083e-09       1.999999051955e+00 
       2.449885663119e+09       1.258881112013e-16       1.891188003356e-04       1.295421976361e+13       1.419596734810e+04       5.794542805004e-06       3.477849689441e+13       1.091877827205e-04       9.919299374497e+25       3.630390528314e+19       1.925628504653e+20       2.282477707655e+25       3.694949733521e-08       4.579380999569e+25       1.678118096840e+26       8.941477709831e-09       1.999999045319e+00 
       2.432855673357e+09       1.276567128736e-16       1.904426317196e-04       1.277474739881e+13       1.419596734678e+04       5.835104604192e-06       3.453673971260e+13       1.099520968862e-04       9.646352226000e+25       3.555207339098e+19       1.885749904515e+20       2.219671277655e+25       3.694949733521e-08       4.453371193985e+25       1.631941711035e+26       9.067096469884e-09       1.999999038636e+00 
       2.415944064856e+09       1.294501616223e-16       1.917757290357e-04       1.259776150836e+13       1.419596734544e+04       5.875950335968e-06       3.429666306731e+13       1.107217612466e-04       9.380915703306e+25       3.481581148196e+19       1.846697166033e+20       2.158593078180e+25       3.694949733521e-08       4.330828772114e+25       1.587035950215e+26       9.194480046622e-09       1.999999031907e+00 
       2.399150014705e+09       1.312688065237e-16       1.931181595864e-04       1.242322764375e+13       1.419596734410e+04       5.917081987859e-06       3.405825527655e+13       1.114968132530e-04       9.122783138200e+25       3.409479711118e+19       1.808453186114e+20       2.099195553897e+25       3.694949733521e-08       4.211658322731e+25       1.543365850884e+26       9.323653233928e-09       1.999999025130e+00 
       2.382472705718e+09       1.331130015585e-16       1.944699852174e-04       1.225111183373e+13       1.419596734275e+04       5.958501561308e-06       3.382150473956e+13       1.122772906190e-04       8.871753549311e+25       3.338871451135e+19       1.771001215856e+20       2.041432458040e+25       3.694949733521e-08       4.095767060023e+25       1.500897411626e+26       9.454641174012e-09       1.999999018306e+00 
       2.365911326385e+09       1.349831056803e-16       1.958312750503e-04       1.208138057771e+13       1.419596734139e+04       6.000211071764e-06       3.358639993618e+13       1.130632313219e-04       8.627631485626e+25       3.269725445453e+19       1.734324853221e+20       1.985258816407e+25       3.694949733521e-08       3.983064751341e+25       1.459597566635e+26       9.587469362309e-09       1.999999011434e+00 
       2.349465070842e+09       1.368794828857e-16       1.972020927496e-04       1.191400083922e+13       1.419596734002e+04       6.042212548787e-06       3.335292942638e+13       1.138546736051e-04       8.390226874315e+25       3.202011411672e+19       1.698408035844e+20       1.930630892342e+25       3.694949733521e-08       3.873463646949e+25       1.419434159970e+26       9.722163652437e-09       1.999999004514e+00 
       2.333133138822e+09       1.388025022849e-16       1.985825074371e-04       1.174894003950e+13       1.419596733864e+04       6.084508036142e-06       3.312108184961e+13       1.146516559795e-04       8.159354872739e+25       3.135699694521e+19       1.663235034002e+20       1.877506152678e+25       3.694949733521e-08       3.766878411698e+25       1.380375920517e+26       9.858750261232e-09       1.999998997546e+00 
       2.316914735625e+09       1.407525381741e-16       1.999725845963e-04       1.158616605112e+13       1.419596733725e+04       6.127099591902e-06       3.289084592432e+13       1.154542172258e-04       7.934835724535e+25       3.070761252871e+19       1.628790443727e+20       1.825843234626e+25       3.694949733521e-08       3.663226058593e+25       1.342392437642e+26       9.997255773848e-09       1.999998990528e+00 
       2.300809072073e+09       1.427299701077e-16       2.013723915297e-04       1.142564719180e+13       1.419596733585e+04       6.169989288545e-06       3.266221044737e+13       1.162623963960e-04       7.716494619652e+25       3.007167647020e+19       1.595059180055e+20       1.775601913566e+25       3.694949733521e-08       3.562425884167e+25       1.305454137514e+26       1.013770714893e-08       1.999998983462e+00 
       2.284815364474e+09       1.447351829724e-16       2.027819991781e-04       1.126735221815e+13       1.419596733444e+04       6.213179213057e-06       3.243516429349e+13       1.170762328154e-04       7.504161558250e+25       2.944891026231e+19       1.562026470425e+20       1.726743071732e+25       3.694949733521e-08       3.464399405658e+25       1.269532260080e+26       1.028013172388e-08       1.999998976346e+00 
       2.268932834584e+09       1.467685670624e-16       2.042014712060e-04       1.111125031968e+13       1.419596733302e+04       6.256671467035e-06       3.220969641477e+13       1.178957660848e-04       7.297671218338e+25       2.883904116542e+19       1.529677848206e+20       1.679228667750e+25       3.694949733521e-08       3.369070299893e+25       1.234598836666e+26       1.042455722014e-08       1.999998969181e+00 
       2.253160709570e+09       1.488305181550e-16       2.056308821921e-04       1.095731111273e+13       1.419596733159e+04       6.300468166782e-06       3.198579584007e+13       1.187210360820e-04       7.096862827051e+25       2.824180208817e+19       1.497999146362e+20       1.633021707025e+25       3.694949733521e-08       3.276364343867e+25       1.200626668211e+26       1.057101174863e-08       1.999998961965e+00 
       2.237498221968e+09       1.509214375878e-16       2.070702976198e-04       1.080550463459e+13       1.419596733015e+04       6.344571443421e-06       3.176345167453e+13       1.195520829640e-04       6.901580035477e+25       2.765693147051e+19       1.466976491248e+20       1.588086212931e+25       3.694949733521e-08       3.186209356956e+25       1.167589304082e+26       1.071952381518e-08       1.999998954699e+00 
       2.221944609653e+09       1.530417323368e-16       2.085197884298e-04       1.065580133768e+13       1.419596732870e+04       6.388983442989e-06       3.154265309901e+13       1.203889471690e-04       6.711670796920e+25       2.708417316913e+19       1.436596296533e+20       1.544387198805e+25       3.694949733521e-08       3.098535144710e+25       1.135461021482e+26       1.087012232612e-08       1.999998947382e+00 
