#tensor perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:shear_g                5:l4_g                   6:pol0_g                 7:pol2_g                 8:pol4_g                 9:H (gw)                10:Hdot (gwdot)          11:delta_ur              12:shear_ur              13:l4_ur              
       2.523821182269e+02       7.926243419671e-04      -1.432219893484e-02      -7.538527109817e-07      -1.681984498390e-10       2.904025477475e-03       3.171199225772e-07       3.628012745273e-11       1.229295717332e-01      -1.496849226395e-03      -5.557931646524e-01      -2.681881910002e-02      -2.580608201000e-03 
       2.527255583964e+02       7.940408035332e-04      -1.449405783753e-02      -7.807252989589e-07      -1.776525448678e-10       2.930442633498e-03       3.277163411253e-07       3.825197372056e-11       1.224157058461e-01      -1.495611819601e-03      -5.563829011656e-01      -2.693889672843e-02      -2.600030199260e-03 
       2.530740459994e+02       7.954790212146e-04      -1.467089995781e-02      -8.090159687928e-07      -1.878012574923e-10       2.957478863825e-03       3.388436947403e-07       4.036463950847e-11       1.218947235997e-01      -1.494348280460e-03      -5.569782906010e-01      -2.706104408770e-02      -2.619854375412e-03 
       2.534277417378e+02       7.969396999847e-04      -1.485294408590e-02      -8.388225135255e-07      -1.987072525431e-10       2.985155817312e-03       3.505369225018e-07       4.263050740171e-11       1.213664069771e-01      -1.493057689317e-03      -5.575794660093e-01      -2.718533078819e-02      -2.640095555241e-03 
       2.537868135470e+02       7.984235771102e-04      -1.504042183764e-02      -8.702510364345e-07      -2.104398929843e-10       3.013496136414e-03       3.628338049986e-07       4.506325232175e-11       1.208305285360e-01      -1.491739081183e-03      -5.581865643126e-01      -2.731182973810e-02      -2.660769325507e-03 
       2.541514369837e+02       7.999314239268e-04      -1.523357856561e-02      -9.034167856964e-07      -2.230760663899e-10       3.042523508488e-03       3.757752377124e-07       4.767799738573e-11       1.202868509313e-01      -1.490391443010e-03      -5.587997263562e-01      -2.744061733259e-02      -2.681892081856e-03 
       2.545217956416e+02       8.014640477371e-04      -1.543267434617e-02      -9.384450855364e-07      -2.367011269412e-10       3.072262719823e-03       3.894055346722e-07       5.049149107186e-11       1.197351264079e-01      -1.489013710766e-03      -5.594190969534e-01      -2.757177365613e-02      -2.703481080396e-03 
       2.548980815889e+02       8.030222938229e-04      -1.563798504726e-02      -9.754723760634e-07      -2.514099708225e-10       3.102739712172e-03       4.037727660119e-07       5.352230891165e-11       1.191750962668e-01      -1.487604766333e-03      -5.600448249172e-01      -2.770538269795e-02      -2.725554493019e-03 
       2.552804958306e+02       8.046070475667e-04      -1.584980348266e-02      -1.014647375719e-06      -2.673082659263e-10       3.133981641584e-03       4.189291335486e-07       5.679108346526e-11       1.186064903082e-01      -1.486163434181e-03      -5.606770630707e-01      -2.784153258017e-02      -2.748131466597e-03 
       2.556692487827e+02       8.062192366471e-04      -1.606844065445e-02      -1.056132381357e-06      -2.845138600065e-10       3.166016938637e-03       4.349313887139e-07       6.032076688946e-11       1.180290262652e-01      -1.484688477868e-03      -5.613159682166e-01      -2.798031579590e-02      -2.771232185749e-03 
       2.560645607804e+02       8.078598333904e-04      -1.629422710199e-02      -1.100104726264e-06      -3.031583969056e-10       3.198875371512e-03       4.518412989724e-07       6.413693140558e-11       1.174424092011e-01      -1.483178596292e-03      -5.619617010930e-01      -2.812182946481e-02      -2.794877940586e-03 
       2.564666626075e+02       8.095298572302e-04      -1.652751435905e-02      -1.146758415910e-06      -3.233891743238e-10       3.232588110690e-03       4.697261683530e-07       6.826811360167e-11       1.168463308880e-01      -1.481632419715e-03      -5.626144262884e-01      -2.826617560200e-02      -2.819091198982e-03 
       2.568757960414e+02       8.112303772550e-04      -1.676867652485e-02      -1.196305964827e-06      -3.453712828242e-10       3.267187794585e-03       4.886594187903e-07       7.274620958988e-11       1.162404691769e-01      -1.480048505557e-03      -5.632743121040e-01      -2.841346139921e-02      -2.843895683388e-03 
       2.572922144190e+02       8.129625148651e-04      -1.701811196075e-02      -1.248980462462e-06      -3.692900733513e-10       3.302708596077e-03       5.087212402715e-07       7.760692935975e-11       1.156244873523e-01      -1.478425333958e-03      -5.639415303605e-01      -2.856379952011e-02      -2.869316452714e-03 
       2.577161832260e+02       8.147274465537e-04      -1.727624512484e-02      -1.305037900022e-06      -3.953540092350e-10       3.339186289835e-03       5.299993189178e-07       8.289032016341e-11       1.149980334689e-01      -1.476761303072e-03      -5.646162561509e-01      -2.871730841148e-02      -2.895379989866e-03 
       2.581479806989e+02       8.165264067637e-04      -1.754352854802e-02      -1.364759792945e-06      -4.237979680020e-10       3.376658318826e-03       5.525896525868e-07       8.864137033649e-11       1.143607396898e-01      -1.475054724124e-03      -5.652986675104e-01      -2.887411262654e-02      -2.922114294525e-03 
       2.585878984272e+02       8.183606907798e-04      -1.782044495615e-02      -1.428456138858e-06      -4.548870704054e-10       3.415163858453e-03       5.765974649374e-07       9.491070700935e-11       1.137122216419e-01      -1.473303816250e-03      -5.659889449802e-01      -2.903434315693e-02      -2.949548980901e-03 
       2.590362419748e+02       8.202316577260e-04      -1.810750956042e-02      -1.496468760699e-06      -4.889211305202e-10       3.454743878939e-03       6.021382318824e-07       1.017554040005e-10       1.130520777674e-01      -1.471506701080e-03      -5.666872710835e-01      -2.919813778012e-02      -2.977715381889e-03 
       2.594933314923e+02       8.221407335616e-04      -1.840527251173e-02      -1.569175085836e-06      -5.262398355116e-10       3.495441202692e-03       6.293388338997e-07       1.092399185692e-10       1.123798887097e-01      -1.469661397118e-03      -5.673938296640e-01      -2.936564141293e-02      -3.006646658378e-03 
       2.599595023074e+02       8.240894140202e-04      -1.871432152220e-02      -1.646992421052e-06      -5.672287850039e-10       3.537300554238e-03       6.583388500945e-07       1.174371792800e-10       1.116952167576e-01      -1.467765813971e-03      -5.681088050583e-01      -2.953700646677e-02      -3.036377913259e-03 
       2.604351055048e+02       8.260792675372e-04      -1.903528467279e-02      -1.730382796192e-06      -6.123265470552e-10       3.580368602233e-03       6.892920135402e-07       1.264298517938e-10       1.109976053323e-01      -1.465817746407e-03      -5.688323811110e-01      -2.971239320870e-02      -3.066946311208e-03 
       2.609205084564e+02       8.281119380136e-04      -1.936883339437e-02      -1.819858451884e-06      -6.620329139074e-10       3.624693988568e-03       7.223678470251e-07       1.363118135694e-10       1.102865785745e-01      -1.463814868358e-03      -5.695647399682e-01      -2.989197011512e-02      -3.098391202262e-03 
       2.614160952866e+02       8.301891473416e-04      -1.971568562021e-02      -1.915988060458e-06      -7.169185774891e-10       3.670327340916e-03       7.577535018325e-07       1.471898745171e-10       1.095616410584e-01      -1.461754726928e-03      -5.703060606179e-01      -3.007591421154e-02      -3.130754248423e-03 
       2.619222672647e+02       8.323126976686e-04      -2.007660911431e-02      -2.019403784186e-06      -7.776364888423e-10       3.717321265804e-03       7.956558258641e-07       1.591857878568e-10       1.088222776423e-01      -1.459634736487e-03      -5.710565171625e-01      -3.026441139621e-02      -3.164079553172e-03 
       2.624394430692e+02       8.344844731640e-04      -2.045242494253e-02      -2.130809279319e-06      -8.449352112574e-10       3.765730314266e-03       8.363036868407e-07       1.724386025556e-10       1.080679535407e-01      -1.457452173032e-03      -5.718162767390e-01      -3.045765672647e-02      -3.198413790492e-03 
       2.629680589092e+02       8.367064412230e-04      -2.084401107640e-02      -2.250988776579e-06      -9.196746414508e-10       3.815610915404e-03       8.799505819885e-07       1.871074191411e-10       1.072981146382e-01      -1.455204168937e-03      -5.725854970657e-01      -3.065585466157e-02      -3.233806332461e-03 
       2.635085684520e+02       8.389806528972e-04      -2.125230609017e-02      -2.380817378166e-06      -1.002844541320e-09       3.867021269424e-03       9.268775661441e-07       2.033746212592e-10       1.065121881201e-01      -1.452887708330e-03      -5.733643235465e-01      -3.085921924202e-02      -3.270309372083e-03 
       2.640614424899e+02       8.413092422644e-04      -2.167831288917e-02      -2.521272722934e-06      -1.095586404395e-09       3.920021189514e-03       9.773965311906e-07       2.214496678892e-10       1.057095835146e-01      -1.450499623392e-03      -5.741528858491e-01      -3.106797417900e-02      -3.307978036562e-03 
       2.646271683213e+02       8.436944246196e-04      -2.212310242699e-02      -2.673448197404e-06      -1.199219286927e-09       3.974671885070e-03       1.031853875416e-06       2.415735476006e-10       1.048896941845e-01      -1.448036591804e-03      -5.749512939356e-01      -3.128235284104e-02      -3.346870488614e-03 
       2.652062487219e+02       8.461384929680e-04      -2.258781728361e-02      -2.838567862789e-06      -1.315270335135e-09       4.031035669199e-03       1.090634594515e-06       2.640240108879e-10       1.040518994402e-01      -1.445495135915e-03      -5.757596334031e-01      -3.150259808940e-02      -3.387048006640e-03 
       2.657992004724e+02       8.486438126529e-04      -2.307367502203e-02      -3.018003301816e-06      -1.445510888072e-09       4.089175580816e-03       1.154166833435e-06       2.891217191475e-10       1.031955673203e-01      -1.442871623890e-03      -5.765779601233e-01      -3.172896194361e-02      -3.428575039728e-03 
       2.664065523144e+02       8.512128135701e-04      -2.358197114904e-02      -3.213292575588e-06      -1.591999175129e-09       4.149154902467e-03       1.222926928341e-06       3.172374683196e-10       1.023200582153e-01      -1.440162273583e-03      -5.774062940601e-01      -3.196170502383e-02      -3.471519226657e-03 
       2.670288422216e+02       8.538479794634e-04      -2.411408148459e-02      -3.426161483692e-06      -1.757130801105e-09       4.211036555635e-03       1.297444963778e-06       3.488006697363e-10       1.014247294866e-01      -1.437363159759e-03      -5.782446121846e-01      -3.220109571910e-02      -3.515951368012e-03 
       2.676666139233e+02       8.565518340104e-04      -2.467146375401e-02      -3.658547331653e-06      -1.943698420318e-09       4.274882360178e-03       1.378310868355e-06       3.843092999380e-10       1.005089411561e-01      -1.434470225218e-03      -5.790928404981e-01      -3.244740904851e-02      -3.561945343143e-03 
       2.683204124419e+02       8.593269226549e-04      -2.525565802659e-02      -3.912625328313e-06      -2.154962165782e-09       4.340752127169e-03       1.466181038273e-06       4.243415498905e-10       9.957206298786e-02      -1.431479297145e-03      -5.799508449651e-01      -3.270092511260e-02      -3.609577950002e-03 
       2.689907786903e+02       8.621757903319e-04      -2.586828581936e-02      -4.190837793568e-06      -2.394732699615e-09       4.408702583175e-03       1.561785493210e-06       4.695694461577e-10       9.861348287266e-02      -1.428386108815e-03      -5.808184215736e-01      -3.296192713856e-02      -3.658928664692e-03 
       2.696782427770e+02       8.651009535458e-04      -2.651104728429e-02      -4.495926144714e-06      -2.667468857696e-09       4.478786085584e-03       1.665935491305e-06       5.207747192975e-10       9.763261698504e-02      -1.425186328677e-03      -5.816952852451e-01      -3.323069896730e-02      -3.710079287410e-03 
       2.703833161819e+02       8.681048674280e-04      -2.718571629475e-02      -4.830965728477e-06      -2.978392238712e-09       4.551049142333e-03       1.779531561851e-06       5.788672460298e-10       9.662892144179e-02      -1.421875596494e-03      -5.825810580361e-01      -3.350752202641e-02      -3.763113477010e-03 
       2.711064824257e+02       8.711898860982e-04      -2.789413269497e-02      -5.199403205836e-06      -3.333621078920e-09       4.625530697948e-03       1.903571790710e-06       6.449063673714e-10       9.560190595457e-02      -1.418449568865e-03      -5.834752564070e-01      -3.379267162023e-02      -3.818116134911e-03 
       2.718481865355e+02       8.743582175368e-04      -2.863819154992e-02      -5.605096309989e-06      -3.740326141941e-09       4.702260221580e-03       2.039160236078e-06       7.201254329269e-10       9.455114898974e-02      -1.414903973221e-03      -5.843772782442e-01      -3.408641263184e-02      -3.875172647806e-03 
       2.726088229840e+02       8.776118715120e-04      -2.941982858857e-02      -6.052355270826e-06      -4.206911114805e-09       4.781255574793e-03       2.187515182085e-06       8.059598504948e-10       9.347631483341e-02      -1.411234672500e-03      -5.852863895631e-01      -3.438899448498e-02      -3.934367950169e-03 
       2.733887226665e+02       8.809526028679e-04      -3.024100186439e-02      -6.545985362249e-06      -4.743220335589e-09       4.862520735376e-03       2.349977007475e-06       9.040789550702e-10       9.237717169698e-02      -1.407437738366e-03      -5.862017119317e-01      -3.470064556219e-02      -3.995785433667e-03 
       2.741881386932e+02       8.843818491433e-04      -3.110366887202e-02      -7.091329278133e-06      -5.360775988667e-09       4.946043381468e-03       2.528015217939e-06       1.016421857419e-09       9.125361110930e-02      -1.403509534672e-03      -5.871222106955e-01      -3.502156696711e-02      -4.059505670175e-03 
       2.750072319825e+02       8.879006666553e-04      -3.200975963478e-02      -7.694308397207e-06      -6.073047173478e-09       5.031792475416e-03       2.723234338826e-06       1.145237458265e-09       9.010566713891e-02      -1.399446806844e-03      -5.880466854965e-01      -3.535192600231e-02      -4.125605009828e-03 
       2.758460565933e+02       8.915096647169e-04      -3.296114527883e-02      -8.361461000289e-06      -6.895751859780e-09       5.119715887992e-03       2.937378075806e-06       1.293128540593e-09       8.893353547955e-02      -1.395246777817e-03      -5.889737632694e-01      -3.569184932328e-02      -4.194154035883e-03 
       2.767045462100e+02       8.952089440330e-04      -3.395960335942e-02      -9.099976197306e-06      -7.847192948647e-09       5.209738267222e-03       3.172331425418e-06       1.463099879377e-09       8.773759037044e-02      -1.390907243662e-03      -5.899018954984e-01      -3.604141633243e-02      -4.265215980163e-03 
       2.775825020630e+02       8.989980404906e-04      -3.500678021726e-02      -9.917721350912e-06      -8.948627684369e-09       5.301759244505e-03       3.430120154748e-06       1.658609950027e-09       8.651839894533e-02      -1.386426667187e-03      -5.908293600438e-01      -3.640065293573e-02      -4.338845119092e-03 
       2.784795836393e+02       9.028758802441e-04      -3.610415214550e-02      -1.082326155360e-05      -1.022466942238e-08       5.395652186010e-03       3.712907375030e-06       1.883625787404e-09       8.527673113314e-02      -1.381804262162e-03      -5.917542688579e-01      -3.676952623591e-02      -4.415085266034e-03 
       2.793953031903e+02       9.068407505575e-04      -3.725298717290e-02      -1.182586977077e-05      -1.170371953546e-08       5.491263657291e-03       4.022987000215e-06       2.142680353306e-09       8.401356377591e-02      -1.377040061871e-03      -5.926745822283e-01      -3.714794061669e-02      -4.493968459599e-03 
       2.803290244823e+02       9.108902885262e-04      -3.845430897795e-02      -1.293552617236e-05      -1.341842551972e-08       5.588413700083e-03       4.362773900612e-06       2.440931507483e-09       8.273007844869e-02      -1.372134968236e-03      -5.935881293605e-01      -3.753573546281e-02      -4.575513911613e-03 
       2.812799672236e+02       9.150214941261e-04      -3.970886608044e-02      -1.416290707091e-05      -1.540616255428e-08       5.686897104365e-03       4.734791179063e-06       2.784221938801e-09       8.142765115791e-02      -1.367090772144e-03      -5.944926358420e-01      -3.793268518523e-02      -4.659727375186e-03 
       2.822472168142e+02       9.192307663759e-04      -4.101710759515e-02      -1.551936314744e-05      -1.770953342289e-08       5.786485646188e-03       5.141654771090e-06       3.179139060161e-09       8.010783460620e-02      -1.361910144457e-03      -5.953857564875e-01      -3.833850150074e-02      -4.746600951610e-03 
       2.832297396309e+02       9.235139638673e-04      -4.237916771831e-02      -1.701688844034e-05      -2.037688337001e-08       5.886931290044e-03       5.586056105251e-06       3.633074225568e-09       7.877233295725e-02      -1.356596594298e-03      -5.962651125267e-01      -3.875283815232e-02      -4.836113409327e-03 
       2.842264035829e+02       9.278664888646e-04      -4.379486062141e-02      -1.866808255584e-05      -2.346282789940e-08       5.987970271183e-03       6.070743800061e-06       4.154280924794e-09       7.742296971214e-02      -1.351154393534e-03      -5.971283315479e-01      -3.917529806085e-02      -4.928231051783e-03 
       2.852360023016e+02       9.322833881664e-04      -4.526368540008e-02      -2.048610774630e-05      -2.702879038504e-08       6.089327802487e-03       6.598505059800e-06       4.751931459210e-09       7.606165116553e-02      -1.345588474157e-03      -5.979730874613e-01      -3.960544230920e-02      -5.022909043835e-03 
       2.862572820811e+02       9.367594671379e-04      -4.678484139159e-02      -2.248464435526e-05      -3.114355052508e-08       6.190723206078e-03       7.172147897249e-06       5.436172337384e-09       7.469032684269e-02      -1.339904301811e-03      -5.987971386846e-01      -4.004280065326e-02      -5.120093164837e-03 
       2.872889700010e+02       9.412894102464e-04      -4.835725276704e-02      -2.467784763022e-05      -3.588380567664e-08       6.291875186903e-03       7.794485057353e-06       6.218178792099e-09       7.331094920213e-02      -1.334107732983e-03      -5.995983624289e-01      -4.048688294006e-02      -5.219721881962e-03 
       2.883298012407e+02       9.458678994634e-04      -4.997960003109e-02      -2.708030772021e-05      -4.133474669170e-08       6.392506925742e-03       8.468320085918e-06       7.110208733887e-09       7.192543537942e-02      -1.328204866610e-03      -6.003747830590e-01      -4.093719059619e-02      -5.321728578248e-03 
       2.893785444180e+02       9.504897253991e-04      -5.165035662767e-02      -2.970701535185e-05      -4.759065335946e-08       6.492350766165e-03       9.196436108956e-06       8.125657001362e-09       7.053563255395e-02      -1.322201897120e-03      -6.011245936135e-01      -4.139322767027e-02      -5.426043828328e-03 
       2.904340238127e+02       9.551498860515e-04      -5.336782834358e-02      -3.257333468677e-05      -5.475551489180e-08       6.591152294785e-03       9.981587541755e-06       9.279110763946e-09       6.914328842119e-02      -1.316104976324e-03      -6.018461699509e-01      -4.185451089701e-02      -5.532597600754e-03 
       2.914951374891e+02       9.598436686438e-04      -5.513019294593e-02      -3.569498357768e-05      -6.294367980955e-08       6.688673660306e-03       1.082649455679e-05       1.058640669847e-08       6.775002797748e-02      -1.309920091298e-03      -6.025380774428e-01      -4.232057829464e-02      -5.641321264709e-03 
       2.925608709620e+02       9.645667127432e-04      -5.693553814017e-02      -3.908802123046e-05      -7.228054033054e-08       6.784696070371e-03       1.173384007997e-05       1.206469062836e-08       6.635733693798e-02      -1.303652962145e-03      -6.031990708413e-01      -4.279099606557e-02      -5.752149328994e-03 
       2.936303065824e+02       9.693150551784e-04      -5.878189666637e-02      -4.276884339420e-05      -8.290325786103e-08       6.879021483801e-03       1.270626912174e-05       1.373248049297e-08       6.496655138321e-02      -1.297308960518e-03      -6.038280884048e-01      -4.326536379937e-02      -5.865020889453e-03 
       2.947026287614e+02       9.740851570166e-04      -6.066727725113e-02      -4.675418388857e-05      -9.496153342914e-08       6.971473534753e-03       1.374638991678e-05       1.560973301785e-08       6.357885329981e-02      -1.290893050019e-03      -6.044242413414e-01      -4.374331795343e-02      -5.979880753353e-03 
       2.957771255807e+02       9.788739147851e-04      -6.258969095263e-02      -5.106112167086e-05      -1.086184279543e-07       7.061897782950e-03       1.485677649050e-05       1.771791458353e-08       6.219527112255e-02      -1.284409746951e-03      -6.049867998461e-01      -4.422453378378e-02      -6.096680255036e-03 
       2.968531875208e+02       9.836786589723e-04      -6.454717296426e-02      -5.570709299218e-05      -1.240512384584e-07       7.150161409645e-03       1.603997239185e-05       2.008007693235e-08       6.081668417050e-02      -1.277863098461e-03      -6.055151769787e-01      -4.470872599190e-02      -6.215377802216e-03 
       2.979303038524e+02       9.884971420632e-04      -6.653779985822e-02      -6.070990746856e-05      -1.414524340793e-07       7.236152466613e-03       1.729849517553e-05       2.272093796128e-08       5.944383013834e-02      -1.271256675884e-03      -6.060089113598e-01      -4.519564828466e-02      -6.335939179279e-03 
       2.990080574577e+02       9.933275193910e-04      -6.855970289199e-02      -6.608776799998e-05      -1.610306591633e-07       7.319778802446e-03       1.863484153054e-05       2.566696833607e-08       5.807731455057e-02      -1.264593579469e-03      -6.064676496111e-01      -4.568509215609e-02      -6.458337665266e-03 
       3.000861186509e+02       9.981683252636e-04      -7.061107789967e-02      -7.185929427416e-05      -1.830118105448e-07       7.400966767760e-03       2.005149291623e-05       2.894648457899e-08       5.671762137123e-02      -1.257876451522e-03      -6.068911291871e-01      -4.617688512584e-02      -6.582554011125e-03 
       3.011642383704e+02       1.003018445961e-03      -7.269019211561e-02      -7.804354912626e-05      -2.076401945536e-07       7.479659777968e-03       2.155092146918e-05       3.258974899984e-08       5.536512424334e-02      -1.251107496001e-03      -6.072791620158e-01      -4.667088858823e-02      -6.708576304601e-03 
       3.022422412124e+02       1.007877091691e-03      -7.479538863847e-02      -8.466006810730e-05      -2.351797735169e-07       7.555816811960e-03       2.313559622618e-05       3.662907742377e-08       5.402009772456e-02      -1.244288501718e-03      -6.076316192893e-01      -4.716699548111e-02      -6.836399768510e-03 
       3.033200188315e+02       1.012743769854e-03      -7.692508950006e-02      -9.172889397433e-05      -2.659155187095e-07       7.629410917094e-03       2.480799002583e-05       4.109895663745e-08       5.268272785261e-02      -1.237420865863e-03      -6.079484176276e-01      -4.766512801495e-02      -6.966026550609e-03 
       3.043975234593e+02       1.017618258508e-03      -7.907779690525e-02      -9.927061381758e-05      -3.001548715511e-07       7.700427727911e-03       2.657058648758e-05       4.603617115929e-08       5.135312234870e-02      -1.230505619237e-03      -6.082295064994e-01      -4.816523535462e-02      -7.097465476477e-03 
       3.054747618998e+02       1.022500581675e-03      -8.125209342200e-02      -1.073064002286e-04      -3.382293300792e-07       7.768864044359e-03       2.842588737136e-05       5.147994112209e-08       5.003132001856e-02      -1.223543450768e-03      -6.084748569720e-01      -4.866729142432e-02      -7.230731808874e-03 
       3.065517904520e+02       1.027390988557e-03      -8.344664218096e-02      -1.158580599588e-04      -3.804961911003e-07       7.834726510319e-03       3.037642105583e-05       5.747207481274e-08       4.871729881617e-02      -1.216534728146e-03      -6.086844517760e-01      -4.917129305614e-02      -7.365847074311e-03 
       3.076287101562e+02       1.032289933958e-03      -8.566018603948e-02      -1.249480862719e-04      -4.273404472507e-07       7.898030360108e-03       3.242475117841e-05       6.405713479630e-08       4.741098334026e-02      -1.209479518210e-03      -6.088582763945e-01      -4.967725821247e-02      -7.502838889005e-03 
       3.087056625999e+02       1.037198061038e-03      -8.789154633012e-02      -1.345997167760e-04      -4.791768638408e-07       7.958798255280e-03       3.457348580480e-05       7.128262016375e-08       4.611225148836e-02      -1.202377605317e-03      -6.089963111344e-01      -5.018522440100e-02      -7.641740817655e-03 
       3.097828267155e+02       1.042116188371e-03      -9.013962225400e-02      -1.448370015302e-04      -5.364522819187e-07       8.017059236820e-03       3.682528811712e-05       7.919917022155e-08       4.482093977699e-02      -1.195228504610e-03      -6.090985240881e-01      -5.069524749597e-02      -7.782592327533e-03 
       3.108604159318e+02       1.047045298474e-03      -9.240338976825e-02      -1.556848773562e-04      -5.996481519092e-07       8.072847753313e-03       3.918288759932e-05       8.786078881777e-08       4.353684813136e-02      -1.188031474134e-03      -6.091648647284e-01      -5.120740067686e-02      -7.925438764380e-03 
       3.119386757086e+02       1.051986527954e-03      -9.468190014580e-02      -1.671692490690e-04      -6.692833265515e-07       8.126202767765e-03       4.164909181165e-05       9.732509181992e-08       4.225974412482e-02      -1.180785525400e-03      -6.091952580539e-01      -5.172177350458e-02      -8.070331358019e-03 
       3.130178819537e+02       1.056941161585e-03      -9.697427938070e-02      -1.793170840530e-04      -7.459171820537e-07       8.177166965008e-03       4.422680003970e-05       1.076535854548e-07       4.098936610120e-02      -1.173489428899e-03      -6.091895991844e-01      -5.223847138033e-02      -8.217327330443e-03 
       3.140983397760e+02       1.061910627865e-03      -9.927972741066e-02      -1.921565166065e-04      -8.301530850142e-07       8.225786025626e-03       4.691901789478e-05       1.189119758316e-07       3.972542585956e-02      -1.166141718013e-03      -6.091477482262e-01      -5.275761513656e-02      -8.366490041781e-03 
       3.151803824013e+02       1.066896495271e-03      -1.015975168614e-01      -2.057169608752e-04      -9.226422356917e-07       8.272107956580e-03       4.972887251642e-05       1.311705116168e-07       3.846761112092e-02      -1.158740692370e-03      -6.090695253415e-01      -5.327934068043e-02      -8.517889153963e-03 
       3.162643708556e+02       1.071900472013e-03      -1.039269926778e-01      -2.200292409939e-04      -1.024087989917e-06       8.316182501754e-03       5.265963005114e-05       1.445043710312e-07       3.721558708909e-02      -1.151284416425e-03      -6.089547059041e-01      -5.380379898534e-02      -8.671600900781e-03 
       3.173506939067e+02       1.076924406990e-03      -1.062675716273e-01      -2.351257347142e-04      -1.135250692120e-06       8.358060602912e-03       5.571471443776e-05       1.589940944716e-07       3.596899772711e-02      -1.143770716575e-03      -6.088030156355e-01      -5.433115619311e-02      -8.827708401450e-03 
       3.184397680648e+02       1.081970291022e-03      -1.086187412777e-01      -2.510405288918e-04      -1.256953065612e-06       8.397793900732e-03       5.889772702929e-05       1.747260656488e-07       3.472746699542e-02      -1.136197178135e-03      -6.086141256909e-01      -5.486159373040e-02      -8.986301992043e-03 
       3.195320382165e+02       1.087040261058e-03      -1.109800597298e-01      -2.678095964812e-04      -1.390086299039e-06       8.435434294608e-03       6.221246883242e-05       1.917930556931e-07       3.349059940417e-02      -1.128561138095e-03      -6.083876475443e-01      -5.539530872307e-02      -9.147479662313e-03 
       3.206279784411e+02       1.092136605283e-03      -1.133511551526e-01      -2.854709912889e-04      -1.535616884785e-06       8.471033537838e-03       6.566296437393e-05       2.102948330922e-07       3.225798042559e-02      -1.120859676728e-03      -6.081231276300e-01      -5.593251449190e-02      -9.311347539198e-03 
       3.217280928866e+02       1.097261768568e-03      -1.157317248713e-01      -3.040650600786e-04      -1.694594293466e-06       8.504642861918e-03       6.925348692413e-05       2.303388455557e-07       3.102917691465e-02      -1.113089608840e-03      -6.078200417214e-01      -5.647344107139e-02      -9.478020402402e-03 
       3.228329171365e+02       1.102418360292e-03      -1.181215349379e-01      -3.236346809905e-04      -1.868159660831e-06       8.536312640620e-03       7.298858660080e-05       2.520409908221e-07       2.980373707081e-02      -1.105247471600e-03      -6.074777888797e-01      -5.701833596347e-02      -9.647622300785e-03 
       3.239430196974e+02       1.107609162847e-03      -1.205204193863e-01      -3.442255251374e-04      -2.057555583525e-06       8.566092077339e-03       7.687312045766e-05       2.755264822495e-07       2.858119037683e-02      -1.097329511506e-03      -6.070956849731e-01      -5.756746494767e-02      -9.820287220646e-03 
       3.250590036387e+02       1.112837140952e-03      -1.229282792176e-01      -3.658863439865e-04      -2.264137180302e-06       8.594028914354e-03       8.091228479313e-05       3.009308217860e-07       2.736104749641e-02      -1.089331670243e-03      -6.066729557097e-01      -5.812111296192e-02      -9.996159814327e-03 
       3.261815085596e+02       1.118105452659e-03      -1.253450814758e-01      -3.886692886219e-04      -2.489384631487e-06       8.620169165487e-03       8.511165051929e-05       3.284008986313e-07       2.614279995466e-02      -1.081249568137e-03      -6.062087290500e-01      -5.867958514176e-02      -1.017539622224e-02 
       3.273112126420e+02       1.123417460913e-03      -1.277708578614e-01      -4.126302594705e-04      -2.734917364892e-06       8.644556862576e-03       8.947720097567e-05       3.580962250130e-07       2.492591988770e-02      -1.073078486955e-03      -6.057020270122e-01      -5.924320789851e-02      -1.035816495653e-02 
       3.284488350050e+02       1.128776746699e-03      -1.302057033041e-01      -4.378292939440e-04      -3.002510167941e-06       8.667233818254e-03       9.401537319743e-05       3.901903326683e-07       2.370985964813e-02      -1.064813350453e-03      -6.051517567143e-01      -5.981233014194e-02      -1.054464788626e-02 
       3.295951382138e+02       1.134187123124e-03      -1.326497741342e-01      -4.643309929288e-04      -3.294111477775e-06       8.688239398467e-03       9.873310237982e-05       4.248723482944e-07       2.249405144702e-02      -1.056448703728e-03      -6.045567006302e-01      -6.038732457481e-02      -1.073504130809e-02 
       3.307509308771e+02       1.139652650133e-03      -1.351032856520e-01      -4.922049882075e-04      -3.611864144723e-06       8.707610301355e-03       1.036378694797e-04       4.623487695798e-07       2.127790712603e-02      -1.047978691882e-03      -6.039155060256e-01      -6.096858902316e-02      -1.092955709762e-02 
       3.319170706662e+02       1.145177651450e-03      -1.375665097426e-01      -5.215264630688e-04      -3.958129124682e-06       8.725380345824e-03       1.087377536322e-04       5.028454799899e-07       2.006081773056e-02      -1.039397035566e-03      -6.032266733133e-01      -6.155654796835e-02      -1.112842400490e-02 
       3.330944642760e+02       1.150766717270e-03      -1.400397651511e-01      -5.523766395429e-04      -4.335511403974e-06       8.741580219409e-03       1.140414739841e-04       5.466099041049e-07       1.884215651355e-02      -1.030697029122e-03      -6.024885454238e-01      -6.215165251875e-02      -1.133188850081e-02 
