# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02462e-05 to 1.06981 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:t_g                    9:t_b                   10:t_cdm                 11:t_ur                  12:t_ncdm[0]             13:t_tot              
       6.896227640644e-04      -2.662872808481e+00      -6.034850859339e+00      -6.035354874119e+00      -2.621824306907e+00      -5.996795207824e+00      -6.034227325573e+00      -1.325085504236e-04       5.199568273097e-04       5.199829806051e-04      -1.220785592498e-04       5.184558972895e-04       5.197491253271e-04 
       7.361742671131e-04      -2.597815161258e+00      -6.650516914438e+00      -6.651144852748e+00      -2.563862327030e+00      -6.601314662856e+00      -6.649771437250e+00      -1.274505702891e-04       5.921217366169e-04       5.921536660202e-04      -1.143662797078e-04       5.901814354754e-04       5.918941207211e-04 
       7.859126857422e-04      -2.551408989351e+00      -7.351884262172e+00      -7.352663049499e+00      -2.527435068743e+00      -7.288306191303e+00      -7.351007559787e+00      -1.169697276015e-04       6.743277054406e-04       6.743664776756e-04      -1.018944505023e-04       6.718203036305e-04       6.740788267987e-04 
       8.389877502628e-04      -2.528592949014e+00      -8.149759483802e+00      -8.150720326082e+00      -2.516621830722e+00      -8.067685166533e+00      -8.148740192188e+00      -1.046339373889e-04       7.678400566751e-04       7.678868681618e-04      -8.890396900669e-05       7.646023410539e-04       7.675667812427e-04 
       8.955250248813e-04      -2.528356822461e+00      -9.055643876962e+00      -9.056822298391e+00      -2.528769937613e+00      -8.949849387632e+00      -9.054465834831e+00      -9.588624199366e-05       8.740053186334e-04       8.740614919947e-04      -8.150100560138e-05       8.698300202352e-04       8.737020148183e-04 
       9.556202788876e-04      -2.542159192042e+00      -1.008157673647e+01      -1.008301237130e+01      -2.553043957911e+00      -9.945489497736e+00      -1.008021555743e+01      -9.666580322911e-05       9.942328449900e-04       9.942998197340e-04      -8.602292689197e-05       9.888586665117e-04       9.938911670722e-04 
       1.019334830977e-03      -2.554991934940e+00      -1.123993628851e+01      -1.124167238450e+01      -2.571965561287e+00      -1.106535931417e+01      -1.123835591530e+01      -1.108702240070e-04       1.129971462140e-03       1.130050778070e-03      -1.061820351754e-04       1.123071744984e-03       1.129581034522e-03 
       1.086692367330e-03      -2.550107033927e+00      -1.254320826036e+01      -1.254529088369e+01      -2.566946630835e+00      -1.232001898811e+01      -1.254135849395e+01      -1.374189187127e-04       1.282682308085e-03       1.282775579903e-03      -1.398813734599e-04       1.273852476658e-03       1.282232440198e-03 
       1.157677608154e-03      -2.516667653583e+00      -1.400373696604e+01      -1.400621394321e+01      -2.526848583908e+00      -1.371956899541e+01      -1.400155280297e+01      -1.686584224054e-04       1.453809609479e-03       1.453918491884e-03      -1.776473203273e-04       1.442553633638e-03       1.453291552406e-03 
       1.232236996392e-03      -2.457007896775e+00      -1.563347676742e+01      -1.563639645519e+01      -2.455804507526e+00      -1.527339568390e+01      -1.563087954376e+01      -1.922150267264e-04       1.644751505605e-03       1.644877650750e-03      -2.049543917891e-04       1.630467715885e-03       1.644160022584e-03 
       1.310281343008e-03      -2.388413358160e+00      -1.744376222963e+01      -1.744717226037e+01      -2.374732917607e+00      -1.698994884261e+01      -1.744066127408e+01      -1.971341806054e-04       1.856833097923e-03       1.856978111198e-03      -2.092458568553e-04       1.838799755840e-03       1.856165839787e-03 
       1.391690135111e-03      -2.335664326690e+00      -1.944504939050e+01      -1.944899574007e+01      -2.312617439221e+00      -1.887651142032e+01      -1.944134212299e+01      -1.819919160456e-04       2.091276825533e-03       2.091442229428e-03      -1.889689701254e-04       2.068637972355e-03       2.090530841398e-03 
       1.476317042650e-03      -2.316103260242e+00      -2.164693661331e+01      -2.165146264248e+01      -2.289777086118e+00      -2.093923779499e+01      -2.164250470722e+01      -1.592887932751e-04       2.349203154742e-03       2.349390373277e-03      -1.583314326887e-04       2.320954802835e-03       2.348369874498e-03 
       1.563996075813e-03      -2.325962631913e+00      -2.405791568500e+01      -2.406306213909e+01      -2.302848437181e+00      -2.318296810879e+01      -2.405261875813e+01      -1.503025297511e-04       2.631603388139e-03       2.631813756846e-03      -1.415424794719e-04       2.596580838084e-03       2.630665473046e-03 
       1.654547853204e-03      -2.339527170964e+00      -2.668535891608e+01      -2.669116457750e+01      -2.323962509682e+00      -2.561126774821e+01      -2.667902879738e+01      -1.703423640025e-04       2.939337847515e-03       2.939572647792e-03      -1.566719036152e-04       2.896204087269e-03       2.938271276891e-03 
       1.747785523160e-03      -2.325765153001e+00      -2.953552014659e+01      -2.954202326891e+01      -2.318788595800e+00      -2.822648854590e+01      -2.952796046755e+01      -2.137319771399e-04       3.273136048555e-03       3.273396555917e-03      -1.993539845872e-04       3.220371357793e-03       3.271917514190e-03 
       1.843520006759e-03      -2.272909598350e+00      -3.261356788050e+01      -3.262080834479e+01      -2.272864937470e+00      -3.102986272675e+01      -3.260456100935e+01      -2.527118719289e-04       3.633600605549e-03       3.633888140383e-03      -2.414486253564e-04       3.569493332231e-03       3.632215314963e-03 
       1.941564369186e-03      -2.201137631684e+00      -3.592364700787e+01      -3.593166900503e+01      -2.205041944175e+00      -3.402162117397e+01      -3.591296499241e+01      -2.566733170041e-04       4.021214436301e-03       4.021530413061e-03      -2.510922895717e-04       3.943852811197e-03       4.019657229707e-03 
       2.041737250992e-03      -2.149210768069e+00      -3.946895938394e+01      -3.947781433804e+01      -2.153601727904e+00      -3.720112256559e+01      -3.945637181788e+01      -2.198035202235e-04       4.436350203062e-03       4.436696182497e-03      -2.211662842360e-04       4.343615001322e-03       4.434617099861e-03 
       2.143865387495e-03      -2.142428639157e+00      -4.325185557953e+01      -4.326160496998e+01      -2.143515582595e+00      -4.056698299065e+01      -4.323712923112e+01      -1.720549401595e-04       4.879281138134e-03       4.879658886920e-03      -1.800901394456e-04       4.768838970933e-03       4.877357144517e-03 
       2.247785308725e-03      -2.168970955396e+00      -4.727392998464e+01      -4.728464772943e+01      -2.163195351705e+00      -4.411719667420e+01      -4.725682209604e+01      -1.575631401870e-04       5.350192296612e-03       5.350603846678e-03      -1.695257520987e-04       5.219489322452e-03       5.348046692674e-03 
       2.353344346352e-03      -2.188427365147e+00      -5.153611514583e+01      -5.154788923215e+01      -2.174252658941e+00      -4.784924338539e+01      -5.151636843295e+01      -1.944685323966e-04       5.849191657411e-03       5.849639343353e-03      -2.047074933132e-04       5.695447538588e-03       5.846786992428e-03 
       2.460401084583e-03      -2.167984682923e+00      -5.603877049247e+01      -5.605170362470e+01      -2.147796843777e+00      -5.176017848669e+01      -5.601611662637e+01      -2.536974294205e-04       6.376320423047e-03       6.376806875624e-03      -2.557748495751e-04       6.196522432577e-03       6.373628474411e-03 
       2.568825386457e-03      -2.113277290432e+00      -6.078176480338e+01      -6.079597394974e+01      -2.092916402852e+00      -5.584670675416e+01      -6.075593465479e+01      -2.826237988049e-04       6.931562475990e-03       6.932090567642e-03      -2.739398104855e-04       6.722459762553e-03       6.928571776111e-03 
       2.678498112078e-03      -2.062763295317e+00      -6.576455032516e+01      -6.578016518359e+01      -2.047710809178e+00      -6.010524032481e+01      -6.573528149195e+01      -2.560954039082e-04       7.514852861262e-03       7.515425622458e-03      -2.413456357947e-04       7.272950990176e-03       7.511558818940e-03 
       2.789310626313e-03      -2.049358118398e+00      -7.098622888391e+01      -7.100338945489e+01      -2.040202784304e+00      -6.453194394097e+01      -7.095326242652e+01      -2.041296854175e-04       8.126085450179e-03       8.126705982800e-03      -1.931209982559e-04       7.847641412289e-03       8.122471578504e-03 
       2.901164173824e-03      -2.067461347384e+00      -7.644560845327e+01      -7.646446203914e+01      -2.059099346657e+00      -6.912276889492e+01      -7.640867685023e+01      -1.833782701880e-04       8.765119605464e-03       8.765791005458e-03      -1.832806748997e-04       8.446137521526e-03       8.761149151179e-03 
       3.013969181174e-03      -2.079813864217e+00      -8.214125319243e+01      -8.216195120513e+01      -2.066028480719e+00      -7.387348120965e+01      -8.210007022413e+01      -2.177668226613e-04       9.431786108169e-03       9.432511390785e-03      -2.261869828723e-04       9.068013840870e-03       9.427413961472e-03 
       3.127644530065e-03      -2.057355014328e+00      -8.807152398913e+01      -8.809421899738e+01      -2.036099319325e+00      -7.877968348146e+01      -8.802578503949e+01      -2.716177763664e-04       1.012589188456e-02       1.012667390364e-02      -2.863742322833e-04       9.712818766273e-03       1.012108389862e-02 
       3.242116832971e-03      -2.009338284534e+00      -9.423461323921e+01      -9.425945663009e+01      -1.966968498149e+00      -8.383672832586e+01      -9.418400158537e+01      -2.881514250054e-04       1.084722399138e-02       1.084806536241e-02      -3.417012201609e-04       1.037986473514e-02       1.084195944314e-02 
       3.357319732307e-03      -1.970986053668e+00      -1.006285741584e+02      -1.006557147052e+02      -1.890485999835e+00      -8.903998204903e+01      -1.005727678594e+02      -2.536443409493e-04       1.159555321552e-02       1.159645626943e-02      -3.305709047673e-04       1.106969058991e-02       1.158982463972e-02 
       3.473193236600e-03      -1.963007699455e+00      -1.072513441637e+02      -1.072809277205e+02      -1.851183004852e+00      -9.438532657194e+01      -1.071900172055e+02      -2.138807850846e-04       1.237063668009e-02       1.237160346830e-02      -2.738885766952e-04       1.178236725974e-02       1.236442488791e-02 
       3.589683101413e-03      -1.969245622090e+00      -1.141007659663e+02      -1.141329363068e+02      -1.849090171236e+00      -9.986869499959e+01      -1.140335795497e+02      -2.202115564719e-04       1.317222054660e-02       1.317325289142e-02      -2.488768698644e-04       1.251753613433e-02       1.316548534327e-02 
       3.706740258709e-03      -1.958069234612e+00      -1.211746031563e+02      -1.212095039010e+02      -1.844811874598e+00      -1.054860695518e+02      -1.211012019908e+02      -2.657140430563e-04       1.400004202567e-02       1.400114158908e-02      -2.854325386851e-04       1.327481484941e-02       1.399274100932e-02 
       3.824320295499e-03      -1.922161106954e+00      -1.284705542688e+02      -1.285083316395e+02      -1.812123258447e+00      -1.112334800485e+02      -1.283905747628e+02      -2.893033853217e-04       1.485383107262e-02       1.485499942257e-02      -3.308704657061e-04       1.405380189260e-02       1.484594129921e-02 
       3.942382980698e-03      -1.889107902269e+00      -1.359862647568e+02      -1.360270708346e+02      -1.768285183177e+00      -1.171070036910e+02      -1.358993478996e+02      -2.486642582805e-04       1.573331173321e-02       1.573455040909e-02      -3.218912930298e-04       1.485408015148e-02       1.572482647355e-02 
       4.060891837938e-03      -1.889140031948e+00      -1.437193377904e+02      -1.437633338807e+02      -1.747641634198e+00      -1.231027678346e+02      -1.436251342577e+02      -1.772251778016e-04       1.663820335730e-02       1.663951394702e-02      -2.674529180732e-04       1.567521991113e-02       1.662910651870e-02 
       4.179813761357e-03      -1.917748398620e+00      -1.516673425753e+02      -1.517147023744e+02      -1.756204143605e+00      -1.292169516261e+02      -1.515655073646e+02      -1.520722203638e-04       1.756822160316e-02       1.756960582914e-02      -2.368452227434e-04       1.651678114853e-02       1.755847098753e-02 
